tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0033272,2.0,nm0656745,Robert Paige,"tt0036376,tt0030234,tt0031324,tt0029223",30,1.0,nm0237655,movie,Women Without Names,0.0,\N,62,movie,Women Without Names,Women Without Names,0,1940,\N,62,"Crime,Drama,Romance",Ellen Drew,1914,2003,"actress,soundtrack,archive_footage","tt0032338,tt0037820,tt0033916,tt0042229",26,4
tt0033275,2.0,nm0107437,Joachim Brennecke,"tt0135775,tt0164938,tt0044342,tt0033275",21,1.0,nm0088177,movie,Wunschkonzert,0.0,\N,103,movie,Request Concert,Wunschkonzert,0,1940,\N,103,"Musical,Romance,War",Hedwig Bleibtreu,1868,1958,"actress,archive_footage","tt0041959,tt0134112,tt0141753,tt0033275",72,-51
tt0033279,3.0,nm0255199,James Ellison,"tt0036027,tt0035489,tt0028377,tt0027725",30,1.0,nm0000840,movie,You Can't Fool Your Wife,0.0,\N,68,movie,You Can't Fool Your Wife,You Can't Fool Your Wife,0,1940,\N,68,"Comedy,Romance",Lucille Ball,1911,1989,"producer,actress,production_manager","tt0043208,tt0055686,tt0062570,tt0047191",29,1
tt0033291,3.0,nm0112928,Joe Brown Jr.,"tt0033940,tt0039505,tt0045449,tt0032595",19,1.0,nm0936730,movie,Youth Will Be Served,0.0,\N,68,movie,Youth Will Be Served,Youth Will Be Served,0,1940,\N,68,"Musical,Romance",Jane Withers,1926,2021,"actress,writer,soundtrack","tt0049261,tt0024914,tt0257778,tt0033044",14,5
tt0033297,1.0,nm0003585,Gustav Knuth,"tt0048624,tt0049762,tt0055111,tt0049003",39,2.0,nm0880187,movie,Zwischen Hamburg und Haiti,0.0,\N,91,movie,Zwischen Hamburg und Haiti,Zwischen Hamburg und Haiti,0,1940,\N,91,"Adventure,Drama,Romance",Gisela Uhlen,1919,2007,"actress,writer,soundtrack","tt0079095,tt0035248,tt0057183,tt0051577",21,18
tt0033319,2.0,nm0604605,Dennis Morgan,"tt0039647,tt0037595,tt0041515,tt0032671",33,1.0,nm0643353,movie,Affectionately Yours,0.0,\N,88,movie,Affectionately Yours,Affectionately Yours,0,1941,\N,88,"Comedy,Romance",Merle Oberon,1911,1979,"actress,writer,producer","tt0032145,tt0037024,tt0034274,tt0025748",30,3
tt0033327,3.0,nm0475961,Hans Kurt,"tt0054956,tt0335213,tt0125483,tt0123993",32,1.0,nm0254953,movie,Alle gaar rundt og forelsker sig,0.0,\N,89,movie,Alle gaar rundt og forelsker sig,Alle gaar rundt og forelsker sig,0,1941,\N,89,"Comedy,Musical,Romance",Lilian Ellis,1907,1951,"actress,soundtrack","tt0033327,tt0036150,tt0432929,tt0024036",34,-2
tt0033339,2.0,nm0329746,Claudio Gora,"tt0045759,tt0053039,tt0056512,tt0049057",28,1.0,nm0272670,movie,Amore imperiale,0.0,\N,97,movie,Amore imperiale,Amore imperiale,0,1941,\N,97,Romance,Luisa Ferida,1914,1945,"actress,archive_footage","tt0033339,tt0034726,tt0036117,tt0033602",27,1
tt0033342,1.0,nm0832011,Lewis Stone,"tt0023194,tt0022386,tt0022958,tt0034618",62,3.0,nm0390189,movie,Andy Hardy's Private Secretary,0.0,\N,101,movie,Andy Hardy's Private Secretary,Andy Hardy's Private Secretary,0,1941,\N,101,"Comedy,Romance",Fay Holden,1893,1973,"actress,archive_footage","tt0034415,tt0034458,tt0038704,tt0041838",48,14
tt0033343,2.0,nm0738042,Gilbert Roland,"tt0044391,tt0024548,tt0033028,tt0057940",36,1.0,nm0001931,movie,Angels with Broken Wings,0.0,\N,72,movie,Angels with Broken Wings,Angels with Broken Wings,0,1941,\N,72,"Comedy,Music,Romance",Binnie Barnes,1903,1998,"actress,producer,soundtrack","tt0039037,tt0038108,tt0024473,tt0028373",38,-2
tt0033348,1.0,nm0000964,Charles Boyer,"tt0036855,tt0028739,tt0033722,tt0029855",42,2.0,nm0837925,movie,Appointment for Love,0.0,\N,89,movie,Appointment for Love,Appointment for Love,0,1941,\N,89,"Comedy,Romance",Margaret Sullavan,1909,1960,"actress,soundtrack,archive_footage","tt0033045,tt0030865,tt0030744,tt0028029",32,10
tt0033358,1.0,nm0714878,Michael Redgrave,"tt0030341,tt0043362,tt0039636,tt0055018",33,2.0,nm0387753,movie,Atlantic Ferry,0.0,\N,98,movie,Atlantic Ferry,Atlantic Ferry,0,1941,\N,98,"Drama,History,Romance",Valerie Hobson,1917,1998,"actress,writer,soundtrack","tt0026138,tt0038574,tt0041546,tt0027194",24,9
tt0033359,2.0,nm0814355,Hans Söhnker,"tt0056480,tt0039382,tt0135818,tt0029279",38,1.0,nm0394365,movie,"Auf Wiedersehn, Franziska!",0.0,\N,89.0,movie,"Auf Wiedersehn, Franziska!","Auf Wiedersehn, Franziska!",0,1941,\N,89,"Drama,Romance",Marianne Hoppe,1909,2002,"actress,soundtrack,archive_footage","tt0061075,tt0071483,tt0164871,tt0093926",32,6
tt0033364,2.0,nm0002143,Edward Everett Horton,"tt0036613,tt0030241,tt0027125,tt0057193",55,1.0,nm0045135,movie,Bachelor Daddy,0.0,\N,61.0,movie,Bachelor Daddy,Bachelor Daddy,0,1941,\N,61,"Comedy,Romance",Baby Sandy,1938,\N,actress,"tt0033364,tt0031576,tt0033897,tt0033019",3,52
tt0033365,1.0,nm0000964,Charles Boyer,"tt0036855,tt0028739,tt0033722,tt0029855",42,2.0,nm0837925,movie,Back Street,0.0,\N,89.0,movie,Back Street,Back Street,0,1941,\N,89,"Drama,Romance",Margaret Sullavan,1909,1960,"actress,soundtrack,archive_footage","tt0033045,tt0030865,tt0030744,tt0028029",32,10
tt0033372,2.0,nm0001330,Sterling Hayden,"tt0057012,tt0049406,tt0068646,tt0042208",25,1.0,nm0140914,movie,Bahama Passage,0.0,\N,82.0,movie,Bahama Passage,Bahama Passage,0,1941,\N,82,"Drama,Romance",Madeleine Carroll,1906,1987,"actress,archive_footage","tt0026029,tt0035100,tt0029442,tt0029057",35,-10
tt0033373,1.0,nm0000011,Gary Cooper,"tt0044706,tt0034167,tt0035896,tt0027996",40,2.0,nm0001766,movie,Ball of Fire,0.0,\N,111.0,movie,Ball of Fire,Ball of Fire,0,1941,\N,111,"Comedy,Romance",Barbara Stanwyck,1907,1990,"actress,soundtrack,archive_footage","tt0036775,tt0033373,tt0040823,tt0032080",34,6
tt0033377,2.0,nm0078728,Nino Besozzi,"tt0034131,tt0035043,tt0040115,tt0026976",40,1.0,nm0799197,movie,Barbablù,0.0,\N,75.0,movie,Barbablù,Barbablù,0,1941,\N,75,"Comedy,Romance",Lilia Silvi,1921,2013,"actress,soundtrack,archive_footage","tt0034153,tt0404223,tt0032407,tt0033377",20,20
tt0033382,1.0,nm0545298,Fredric March,"tt0036868,tt0053946,tt0022835,tt0058576",44,2.0,nm0949835,movie,Bedtime Story,0.0,\N,85.0,movie,Bedtime Story,Bedtime Story,0,1941,\N,85,"Comedy,Romance",Loretta Young,1913,2000,"actress,producer,soundtrack","tt0038991,tt0039370,tt0024334,tt0032397",28,16
tt0033396,1.0,nm0001078,Bing Crosby,"tt0047673,tt0049314,tt0036872,tt0046874",38,2.0,nm0552756,movie,Birth of the Blues,0.0,\N,87.0,movie,Birth of the Blues,Birth of the Blues,0,1941,\N,87,"History,Music,Romance",Mary Martin,1913,1990,"actress,miscellaneous,producer","tt0054176,tt0046637,tt0036461,tt0033396",28,10
tt0033399,2.0,nm0448836,Robert Kent,"tt0033399,tt0038248,tt0038838,tt0031796",33,1.0,nm0883922,movie,Blonde Comet,0.0,\N,67.0,movie,Blonde Comet,Blonde Comet,0,1941,\N,67,"Action,Drama,Romance",Virginia Vale,1920,2006,"actress,soundtrack,archive_footage","tt0033399,tt0033185,tt0034550,tt0032292",21,12
tt0033400,1.0,nm0791349,John Shelton,"tt0039037,tt0039777,tt0034748,tt0033782",26,2.0,nm0340706,movie,Blonde Inspiration,0.0,\N,72.0,movie,Blonde Inspiration,Blonde Inspiration,0,1941,\N,72,"Comedy,Drama,Romance",Virginia Grey,1917,2004,"actress,soundtrack,archive_footage","tt0065377,tt0040920,tt0032143,tt0031047",24,2
tt0033402,2.0,nm0002063,Leif Erickson,"tt0061263,tt0047296,tt0044030,tt0057917",30,1.0,nm0723422,movie,The Blonde from Singapore,0.0,\N,69.0,movie,The Blonde from Singapore,The Blonde from Singapore,0,1941,\N,69,"Action,Adventure,Romance",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",34,-4
tt0033405,1.0,nm0000061,Tyrone Power,"tt0051201,tt0034405,tt0042256,tt0043959",27,2.0,nm0001105,movie,Blood and Sand,0.0,\N,125.0,movie,Blood and Sand,Blood and Sand,0,1941,\N,125,"Drama,Romance,Sport",Linda Darnell,1923,1965,"actress,soundtrack,archive_footage","tt0037691,tt0032762,tt0042792,tt0041587",18,9
tt0033407,2.0,nm0682074,Walter Pidgeon,"tt0049223,tt0033873,tt0033729,tt0035093",44,1.0,nm0002093,movie,Blossoms in the Dust,0.0,\N,99.0,movie,Blossoms in the Dust,Blossoms in the Dust,0,1941,\N,99,"Biography,Drama,Romance",Greer Garson,1904,1996,"actress,miscellaneous,soundtrack","tt0032943,tt0035093,tt0031385,tt0035238",37,7
tt0033412,1.0,nm0266031,Armando Falconi,"tt0032437,tt0034071,tt0026913,tt0022328",70,2.0,nm0215744,movie,La bocca sulla strada,0.0,\N,85.0,movie,La bocca sulla strada,La bocca sulla strada,0,1941,\N,85,"Drama,Romance",Carla Del Poggio,1925,2010,"actress,soundtrack,archive_footage","tt0040773,tt0034561,tt0042692,tt0040619",16,54
tt0033414,1.0,nm0528705,Jeffrey Lynn,"tt0031867,tt0041926,tt0040167,tt0034337",32,2.0,nm0943837,movie,The Body Disappears,0.0,\N,72.0,movie,The Body Disappears,The Body Disappears,0,1941,\N,72,"Comedy,Fantasy,Romance",Jane Wyman,1917,2007,"actress,writer,producer","tt0081858,tt0043350,tt0047811,tt0037884",24,8
tt0033432,1.0,nm0000010,James Cagney,"tt0029870,tt0031867,tt0042041,tt0035575",42,2.0,nm0000012,movie,The Bride Came C.O.D.,0.0,\N,92.0,movie,The Bride Came C.O.D.,The Bride Came C.O.D.,0,1941,\N,92,"Comedy,Romance",Bette Davis,1908,1989,"actress,make_up_department,producer","tt0042192,tt0056687,tt0031210,tt0035140",33,9
tt0033435,1.0,nm0572142,Victor McLaglen,"tt0045061,tt0026529,tt0040369,tt0024141",55,2.0,nm0941019,movie,Broadway Limited,0.0,\N,75.0,movie,Broadway Limited,Broadway Limited,0,1941,\N,75,"Comedy,Romance",Marjorie Woodworth,1919,2000,"actress,archive_footage","tt0034743,tt0038636,tt0038462,tt0037448",22,33
tt0033439,2.0,nm0699430,Roger Pryor,"tt0028260,tt0026186,tt0028380,tt0028171",40,1.0,nm0675127,movie,Bullets for O'Hara,0.0,\N,50.0,movie,Bullets for O'Hara,Bullets for O'Hara,0,1941,\N,50,"Crime,Drama,Romance",Joan Perry,1911,1996,"actress,soundtrack","tt0028782,tt0028013,tt0026186,tt0030793",30,10
tt0033456,1.0,nm0623443,Amedeo Nazzari,"tt0050783,tt0038327,tt0041232,tt0046447",35,3.0,nm0129278,movie,La cena delle beffe,0.0,\N,87.0,movie,La cena delle beffe,La cena delle beffe,0,1942,\N,87,"Drama,Romance",Clara Calamai,1909,1998,"actress,archive_footage","tt0038288,tt0073582,tt0035160,tt0042904",33,2
tt0033457,1.0,nm0000912,Jack Benny,"tt0042116,tt0035446,tt0033457,tt0034780",47,2.0,nm0290215,movie,Charley's Aunt,0.0,\N,80.0,movie,Charley's Aunt,Charley's Aunt,0,1941,\N,80,"Comedy,Romance",Kay Francis,1905,1968,"actress,producer,writer","tt0025461,tt0023622,tt0028579,tt0021281",36,11
tt0033459,2.0,nm0307326,William Gargan,"tt0024617,tt0023369,tt0040112,tt0024097",36,1.0,nm0779549,movie,Cheers for Miss Bishop,0.0,\N,95.0,movie,Cheers for Miss Bishop,Cheers for Miss Bishop,0,1941,\N,95,"Drama,Romance",Martha Scott,1912,2003,"actress,producer,archive_footage","tt0049833,tt0052618,tt0032881,tt0033459",29,7
tt0033471,2.0,nm0297054,Gustav Fröhlich,"tt0017136,tt0904098,tt0048598,tt0041150",39,1.0,nm0773525,movie,Clarissa,0.0,\N,79.0,movie,Clarissa,Clarissa,0,1941,\N,79,"Comedy,Romance",Sybille Schmitz,1909,1955,"actress,soundtrack,archive_footage","tt0036443,tt0023649,tt0027653,tt0022869",32,7
tt0033477,1.0,nm0000071,James Stewart,"tt0052357,tt0052561,tt0032904,tt0038650",33,2.0,nm0001443,movie,Come Live with Me,0.0,\N,86.0,movie,Come Live with Me,Come Live with Me,0,1941,\N,86,"Comedy,Romance",Hedy Lamarr,1914,2000,"actress,producer,miscellaneous","tt0041838,tt0038990,tt0037769,tt0035460",27,6
tt0033490,1.0,nm0001195,Douglas Fairbanks Jr.,"tt0021079,tt0024962,tt0041363,tt0029442",32,3.0,nm0913095,movie,The Corsican Brothers,0.0,\N,111.0,movie,The Corsican Brothers,The Corsican Brothers,0,1941,\N,111,"Adventure,Romance",Ruth Warrick,1916,2005,"actress,miscellaneous,soundtrack","tt0033467,tt0065272,tt0038969,tt0057779",25,7
tt0033497,1.0,nm0260020,Stuart Erwin,"tt0023790,tt0028103,tt0026043,tt0023175",38,2.0,nm0580916,movie,Cracked Nuts,0.0,\N,61.0,movie,Cracked Nuts,Cracked Nuts,0,1941,\N,61,"Adventure,Comedy,Romance",Una Merkel,1903,1986,"actress,miscellaneous,soundtrack","tt0055277,tt0024034,tt0055489,tt0022111",38,0
tt0033507,2.0,nm0003110,Cesar Romero,"tt0060153,tt0054135,tt0047647,tt0028765",34,1.0,nm0484808,movie,Dance Hall,0.0,\N,72.0,movie,Dance Hall,Dance Hall,0,1941,\N,72,"Comedy,Musical,Romance",Carole Landis,1919,1948,"actress,writer,soundtrack","tt0033740,tt0038908,tt0034303,tt0034115",22,12
tt0033511,1.0,nm0906932,Anton Walbrook,"tt0040725,tt0036112,tt0031359,tt0033627",45,2.0,nm0336931,movie,Dangerous Moonlight,0.0,\N,82.0,movie,Suicide Squadron,Dangerous Moonlight,0,1941,\N,82,"Drama,Romance,War",Sally Gray,1915,2006,"actress,soundtrack","tt0034146,tt0031891,tt0032688,tt0038577",26,19
tt0033525,2.0,nm0682074,Walter Pidgeon,"tt0049223,tt0033873,tt0033729,tt0035093",44,1.0,nm0751426,movie,Design for Scandal,0.0,\N,85.0,movie,Design for Scandal,Design for Scandal,0,1941,\N,85,"Comedy,Romance",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",34,10
tt0033526,1.0,nm0126049,Ralph Byrd,"tt0029508,tt0034928,tt0028785,tt0039320",32,2.0,nm0400490,movie,Desperate Cargo,0.0,\N,67.0,movie,Desperate Cargo,Desperate Cargo,0,1941,\N,67,"Crime,Drama,Romance",Carol Hughes,1910,1995,"actress,soundtrack,archive_footage","tt0032274,tt0032475,tt0030193,tt0029475",31,1
tt0033532,1.0,nm0036427,Edward Arnold,"tt0030993,tt0031679,tt0033532,tt0033891",51,3.0,nm0002034,movie,All That Money Can Buy,0.0,\N,107.0,movie,The Devil and Daniel Webster,All That Money Can Buy,0,1941,\N,107,"Drama,Fantasy,Romance",Jane Darwell,1879,1967,"actress,archive_footage","tt0032551,tt0036244,tt0031381,tt0038762",62,-11
tt0033533,2.0,nm0191950,Robert Cummings,"tt0046912,tt0035279,tt0047752,tt0039583",31,1.0,nm0000795,movie,The Devil and Miss Jones,0.0,\N,92.0,movie,The Devil and Miss Jones,The Devil and Miss Jones,0,1941,\N,92,"Comedy,Romance",Jean Arthur,1900,1991,"actress,soundtrack,archive_footage","tt0030993,tt0031679,tt0046303,tt0036172",41,-10
tt0033537,1.0,nm0001224,Errol Flynn,"tt0029843,tt0040076,tt0026174,tt0041955",32,4.0,nm0807252,movie,Dive Bomber,0.0,\N,132.0,movie,Dive Bomber,Dive Bomber,0,1941,\N,132,"Drama,Romance,War",Alexis Smith,1921,1993,"actress,soundtrack,archive_footage","tt0106226,tt0035751,tt0037611,tt0034778",20,12
tt0033543,1.0,nm0001890,Hugh Herbert,"tt0033397,tt0020953,tt0030202,tt0029541",58,4.0,nm0292471,movie,Don't Get Personal,0.0,\N,60.0,movie,Don't Get Personal,Don't Get Personal,0,1942,\N,60,"Comedy,Music,Romance",Jane Frazee,1915,1985,"actress,soundtrack,archive_footage","tt0039236,tt0033704,tt0037235,tt0033919",27,31
tt0033557,1.0,nm0295992,Willy Fritsch,"tt0019901,tt0361748,tt0026069,tt0020159",40,2.0,nm0362863,movie,Dreimal Hochzeit,0.0,\N,95.0,movie,Dreimal Hochzeit,Dreimal Hochzeit,0,1941,\N,95,Romance,Marte Harell,1907,1996,"actress,soundtrack,archive_footage","tt0037705,tt0042438,tt0035900,tt0031763",34,6
tt0033576,1.0,nm0875861,Forrest Tucker,"tt0050095,tt0041841,tt0052320,tt0058800",22,2.0,nm0400490,movie,Emergency Landing,0.0,\N,64.0,movie,Emergency Landing,Emergency Landing,0,1941,\N,64,"Action,Drama,Romance",Carol Hughes,1910,1995,"actress,soundtrack,archive_footage","tt0032274,tt0032475,tt0030193,tt0029475",31,-9
tt0033592,1.0,nm0579663,Adolphe Menjou,"tt0050825,tt0021890,tt0029606,tt0016935",51,2.0,nm0841797,movie,Father Takes a Wife,0.0,\N,79.0,movie,Father Takes a Wife,Father Takes a Wife,0,1941,\N,79,"Comedy,Romance",Gloria Swanson,1899,1983,"actress,producer,costume_designer","tt0043014,tt0019344,tt0014636,tt0020514",42,9
tt0033615,1.0,nm0610253,Alan Mowbray,"tt0038762,tt0033740,tt0028010,tt0049408",45,3.0,nm0728230,movie,Footlight Fever,0.0,\N,69.0,movie,Footlight Fever,Footlight Fever,0,1941,\N,69,"Comedy,Romance",Elisabeth Risdon,1888,1958,"actress,soundtrack,archive_footage","tt0032181,tt0033717,tt0031641,tt0045125",53,-8
tt0033628,1.0,nm0001647,Claude Rains,"tt0034583,tt0024184,tt0038787,tt0031679",52,4.0,nm0733480,movie,Four Mothers,0.0,\N,86.0,movie,Four Mothers,Four Mothers,0,1941,\N,86,"Drama,Romance",May Robson,1858,1942,"actress,writer,soundtrack","tt0029606,tt0029947,tt0024240,tt0029844",83,-31
tt0033629,2.0,nm0720632,Poul Reumert,"tt0123032,tt0122491,tt0034775,tt0270958",58,1.0,nm0895825,movie,Frk. Kirkemus,0.0,\N,93.0,movie,Frk. Kirkemus,Frk. Kirkemus,0,1941,\N,93,"Comedy,Romance",Marguerite Viby,1909,2001,"actress,soundtrack,archive_footage","tt0038829,tt0030452,tt0036029,tt0033639",32,26
tt0033632,4.0,nm0003586,Theo Lingen,"tt0022100,tt0023563,tt0799833,tt0220614",38,1.0,nm0907216,movie,Frau Luna,0.0,\N,96.0,movie,Frau Luna,Frau Luna,0,1941,\N,96,"Comedy,Musical,Romance",Lizzi Waldmüller,1904,1945,"actress,soundtrack,archive_footage","tt0031092,tt0036797,tt0033632,tt0023519",37,1
tt0033634,1.0,nm0191950,Robert Cummings,"tt0046912,tt0035279,tt0047752,tt0039583",31,2.0,nm0404046,movie,Free and Easy,0.0,\N,56.0,movie,Free and Easy,Free and Easy,0,1941,\N,56,"Comedy,Romance",Ruth Hussey,1911,2005,"actress,archive_footage,archive_sound","tt0032904,tt0037415,tt0032143,tt0033986",30,1
tt0033664,1.0,nm0614278,George Murphy,"tt0036430,tt0036673,tt0032284,tt0041198",39,2.0,nm0000840,movie,"A Girl, a Guy, and a Gob",0.0,\N,90.0,movie,"A Girl, a Guy, and a Gob","A Girl, a Guy, and a Gob",0,1941,\N,90,"Comedy,Romance",Lucille Ball,1911,1989,"producer,actress,production_manager","tt0043208,tt0055686,tt0062570,tt0047191",30,9
tt0033674,2.0,nm0642988,Jack Oakie,"tt0032553,tt0023225,tt0023302,tt0029845",38,1.0,nm0269647,movie,The Great American Broadcast,0.0,\N,90.0,movie,The Great American Broadcast,The Great American Broadcast,0,1941,\N,90,"Comedy,Musical,Romance",Alice Faye,1915,1998,"actress,soundtrack,archive_footage","tt0035982,tt0029852,tt0035916,tt0037691",26,12
tt0033676,1.0,nm0491048,Stan Laurel,"tt0033022,tt0024601,tt0027376,tt0023943",51,3.0,nm0752846,movie,Great Guns,0.0,\N,74.0,movie,Great Guns,Great Guns,0,1941,\N,74,"Comedy,Romance,War",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",20,31
tt0033678,1.0,nm0000734,Eddie Albert,"tt0046250,tt0058808,tt0068687,tt0056197",33,2.0,nm0504125,movie,The Great Mr. Nobody,0.0,\N,71.0,movie,The Great Mr. Nobody,The Great Mr. Nobody,0,1941,\N,71,"Comedy,Drama,Romance",Joan Leslie,1925,2015,"actress,soundtrack,archive_footage","tt0036363,tt0035575,tt0034167,tt0038026",16,17
tt0033686,2.0,nm0001870,Robert Young,"tt0039286,tt0046600,tt0034923,tt0033686",34,1.0,nm0001443,movie,"H.M. Pulham, Esq.",0.0,\N,120.0,movie,"H.M. Pulham, Esq.","H.M. Pulham, Esq.",0,1941,\N,120,"Drama,Romance",Hedy Lamarr,1914,2000,"actress,producer,miscellaneous","tt0041838,tt0038990,tt0037769,tt0035460",27,7
tt0033694,1.0,nm0004464,Heinz Rühmann,"tt0053047,tt0049293,tt0053674,tt0060654",39,2.0,nm0270630,movie,Hauptsache glücklich!,0.0,\N,92.0,movie,Hauptsache glücklich!,Hauptsache glücklich!,0,1941,\N,92,"Comedy,Romance",Hertha Feiler,1916,1970,"actress,soundtrack,archive_footage","tt0031338,tt0047932,tt0035248,tt0029142",25,14
tt0033709,2.0,nm0178114,Jackie Cooper,"tt0078346,tt0081573,tt0086393,tt0094074",19,1.0,nm0936730,movie,Her First Beau,0.0,\N,76.0,movie,Her First Beau,Her First Beau,0,1941,\N,76,"Comedy,Romance",Jane Withers,1926,2021,"actress,writer,soundtrack","tt0049261,tt0024914,tt0257778,tt0033044",15,4
tt0033711,2.0,nm0635798,Edward Norris,"tt0038462,tt0028601,tt0035031,tt0037838",30,1.0,nm0171328,movie,Here Comes Happiness,0.0,\N,57.0,movie,Here Comes Happiness,Here Comes Happiness,0,1941,\N,57,"Comedy,Romance",Mildred Coles,1920,1995,actress,"tt0041187,tt0040574,tt0040286,tt0163265",21,9
tt0033712,1.0,nm0599910,Robert Montgomery,"tt0029310,tt0039545,tt0033712,tt0033922",37,3.0,nm0450810,movie,Here Comes Mr. Jordan,0.0,\N,94.0,movie,Here Comes Mr. Jordan,Here Comes Mr. Jordan,0,1941,\N,94,"Comedy,Fantasy,Romance",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",25,12
tt0033714,2.0,nm0528908,Ben Lyon,"tt0020960,tt0016667,tt0024151,tt0025395",40,1.0,nm0199841,movie,Hi Gang!,0.0,\N,100.0,movie,Hi Gang!,Hi Gang!,0,1941,\N,100,"Comedy,Romance",Bebe Daniels,1901,1971,"actress,writer,producer","tt0024034,tt0022111,tt0023897,tt0015717",40,0
tt0033722,1.0,nm0000964,Charles Boyer,"tt0036855,tt0028739,tt0033722,tt0029855",42,2.0,nm0000014,movie,Hold Back the Dawn,0.0,\N,116.0,movie,Hold Back the Dawn,Hold Back the Dawn,0,1941,\N,116,"Drama,Romance",Olivia de Havilland,1916,2020,"actress,soundtrack,archive_footage","tt0031381,tt0041452,tt0029843,tt0040806",25,17
tt0033725,2.0,nm0107575,George Brent,"tt0031210,tt0024034,tt0031835,tt0040556",37,1.0,nm0792130,movie,Honeymoon for Three,0.0,\N,75.0,movie,Honeymoon for Three,Honeymoon for Three,0,1941,\N,75,"Comedy,Romance",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",26,11
tt0033734,1.0,nm0433439,Pál Jávor,"tt0030511,tt0031400,tt0032738,tt0241757",39,2.0,nm0866181,movie,Három csengö,0.0,\N,94.0,movie,Három csengö,Három csengö,0,1941,\N,94,"Comedy,Drama,Romance",Klári Tolnay,1914,1998,"actress,soundtrack,archive_footage","tt0240982,tt0057394,tt0036410,tt0077982",27,12
tt0033742,2.0,nm0940579,Donald Woods,"tt0028695,tt0026385,tt0036515,tt0031370",35,1.0,nm0251755,movie,I Was a Prisoner on Devil's Island,0.0,\N,71.0,movie,I Was a Prisoner on Devil's Island,I Was a Prisoner on Devil's Island,0,1941,\N,71,"Crime,Drama,Romance",Sally Eilers,1908,1978,"actress,soundtrack,archive_footage","tt0032021,tt0021635,tt0030515,tt0029102",33,2
tt0033748,1.0,nm0827577,Robert Sterling,"tt0055608,tt0044030,tt0041827,tt0034328",24,2.0,nm0402554,movie,I'll Wait for You,0.0,\N,73.0,movie,I'll Wait for You,I'll Wait for You,0,1941,\N,73,"Drama,Romance",Marsha Hunt,1917,2022,"actress,miscellaneous,soundtrack","tt0032943,tt0040474,tt0040723,tt0036120",24,0
tt0033749,1.0,nm0255199,James Ellison,"tt0036027,tt0035489,tt0028377,tt0027725",31,3.0,nm0507134,movie,Ice-Capades,0.0,\N,88.0,movie,Ice-Capades,Ice-Capades,0,1941,\N,88,"Comedy,Music,Romance",Dorothy Lewis,1914,2002,actress,tt0033749,27,4
tt0033751,2.0,nm0373535,Johannes Heesters,"tt0037705,tt0140599,tt0027351,tt0044743",38,1.0,nm0395148,movie,Illusion,0.0,\N,84.0,movie,Illusion,Illusion,0,1941,\N,84,Romance,Brigitte Horney,1911,1988,"actress,soundtrack,archive_footage","tt0025389,tt0366036,tt0036191,tt0078627",30,8
tt0033759,1.0,nm0001654,Ronald Reagan,"tt0034946,tt0030731,tt0036430,tt0058262",30,2.0,nm0103443,movie,International Squadron,0.0,\N,85.0,movie,International Squadron,International Squadron,0,1941,\N,85,"Adventure,Drama,Romance",Olympe Bradna,1920,2012,actress,"tt0160777,tt0201621,tt0030718,tt0029119",21,9
tt0033766,2.0,nm0001452,Charles Laughton,"tt0051201,tt0026752,tt0054331,tt0026955",42,1.0,nm0002052,movie,It Started with Eve,0.0,\N,90,movie,It Started with Eve,It Started with Eve,0,1941,\N,90,"Comedy,Music,Romance",Deanna Durbin,1921,2013,"actress,soundtrack,archive_footage","tt0033766,tt0037859,tt0032644,tt0031311",20,22
tt0033769,2.0,nm0714878,Michael Redgrave,"tt0030341,tt0043362,tt0039636,tt0055018",33,1.0,nm0611984,movie,Jeannie,0.0,\N,101,movie,Jeannie,Jeannie,0,1941,\N,101,"Comedy,Drama,Romance",Barbara Mullen,1914,1979,"actress,writer,archive_footage","tt0037179,tt0053278,tt0044654,tt0035440",27,6
tt0033770,2.0,nm0373535,Johannes Heesters,"tt0037705,tt0140599,tt0027351,tt0044743",38,1.0,nm0399345,movie,Jenny und der Herr im Frack,0.0,\N,89,movie,Jenny und der Herr im Frack,Jenny und der Herr im Frack,0,1941,\N,89,"Comedy,Crime,Romance",Gusti Huber,1914,1993,"actress,archive_footage","tt0052738,tt0029714,tt0033770,tt0027615",27,11
