tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0034885,1.0,nm0237655,movie,Ice Capades Revue,0.0,\N,79,movie,Ice Capades Revue,Ice Capades Revue,0,1942,\N,79,"Comedy,Music,Romance",Ellen Drew,1914,2003,"actress,soundtrack,archive_footage","tt0032338,tt0037820,tt0033916,tt0042229",28
tt0034902,1.0,nm0557314,movie,Invisible Agent,0.0,\N,81,movie,Invisible Agent,Invisible Agent,0,1942,\N,81,"Action,Adventure,Romance",Ilona Massey,1910,1974,"actress,soundtrack,archive_footage","tt0035899,tt0034902,tt0033758,tt0041604",32
tt0034904,2.0,nm0318070,movie,Isle of Missing Men,0.0,\N,67,movie,Isle of Missing Men,Isle of Missing Men,0,1942,\N,67,"Drama,Romance",Helen Gilbert,1915,1995,"actress,archive_footage","tt0034716,tt0031043,tt0034510,tt0036721",27
tt0034905,2.0,nm0484808,movie,It Happened in Flatbush,0.0,\N,80.0,movie,It Happened in Flatbush,It Happened in Flatbush,0,1942,\N,80,"Comedy,Romance,Sport",Carole Landis,1919,1948,"actress,writer,soundtrack","tt0033740,tt0038908,tt0034303,tt0034115",23
tt0034919,1.0,nm0006807,movie,Joan of Paris,0.0,\N,91.0,movie,Joan of Paris,Joan of Paris,0,1942,\N,91,"Drama,Romance,War",Michèle Morgan,1920,2016,"actress,archive_footage,archive_sound","tt0039004,tt0030643,tt0040338,tt0038409",22
tt0034920,2.0,nm0402554,movie,"Joe Smith, American",0.0,\N,63.0,movie,"Joe Smith, American","Joe Smith, American",0,1942,\N,63,"Drama,Romance,War",Marsha Hunt,1917,2022,"actress,miscellaneous,soundtrack","tt0032943,tt0040474,tt0040723,tt0036120",25
tt0034923,2.0,nm0206478,movie,Journey for Margaret,0.0,\N,81.0,movie,Journey for Margaret,Journey for Margaret,0,1942,\N,81,"Drama,Romance,War",Laraine Day,1920,2007,"actress,soundtrack,archive_footage","tt0032484,tt0038700,tt0038164,tt0042049",22
tt0034927,2.0,nm0384948,movie,Juke Box Jenny,0.0,\N,61.0,movie,Juke Box Jenny,Juke Box Jenny,0,1942,\N,61,"Comedy,Music,Romance",Harriet Nelson,1909,1994,"actress,soundtrack,archive_footage","tt0044230,tt0035854,tt0027630,tt0034572",33
tt0034961,1.0,nm0000017,movie,The Lady Is Willing,0.0,\N,92.0,movie,The Lady Is Willing,The Lady Is Willing,0,1942,\N,92,"Comedy,Drama,Romance",Marlene Dietrich,1901,1992,"actress,music_department,soundtrack","tt0051201,tt0055031,tt0052311,tt0021156",41
tt0034963,1.0,nm0002050,movie,Lady in a Jam,0.0,\N,82.0,movie,Lady in a Jam,Lady in a Jam,0,1942,\N,82,"Comedy,Romance",Irene Dunne,1898,1990,"actress,soundtrack,archive_footage","tt0028597,tt0031593,tt0040458,tt0029284",44
tt0034976,2.0,nm0526946,movie,Life Begins at Eight-Thirty,0.0,\N,85.0,movie,Life Begins at Eight-Thirty,Life Begins at Eight-Thirty,0,1942,\N,85,"Comedy,Drama,Romance",Ida Lupino,1918,1995,"actress,director,writer","tt0033717,tt0034828,tt0033802,tt0037990",24
tt0035004,1.0,nm0895825,movie,Lykken kommer,0.0,\N,90.0,movie,Lykken kommer,Lykken kommer,0,1942,\N,90,"Comedy,Family,Romance",Marguerite Viby,1909,2001,"actress,soundtrack,archive_footage","tt0038829,tt0030452,tt0036029,tt0033639",33
tt0035008,1.0,nm0936730,movie,The Mad Martindales,0.0,\N,65.0,movie,The Mad Martindales,The Mad Martindales,0,1942,\N,65,"Comedy,Drama,Romance",Jane Withers,1926,2021,"actress,writer,soundtrack","tt0049261,tt0024914,tt0257778,tt0033044",16
tt0035009,3.0,nm0619254,movie,The Mad Monster,0.0,\N,77.0,movie,The Mad Monster,The Mad Monster,0,1942,\N,77,"Drama,Horror,Romance",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",27
tt0035015,3.0,nm0182537,movie,The Magnificent Ambersons,0.0,\N,88.0,movie,The Magnificent Ambersons,The Magnificent Ambersons,0,1942,\N,88,"Drama,Romance",Dolores Costello,1903,1979,"actress,soundtrack,archive_footage","tt0017354,tt0035015,tt0018218,tt0017973",39
tt0035016,2.0,nm0054609,movie,The Magnificent Dope,0.0,\N,83.0,movie,The Magnificent Dope,The Magnificent Dope,0,1942,\N,83,"Comedy,Romance",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",23
tt0035018,1.0,nm0815433,movie,Maisie Gets Her Man,0.0,\N,86.0,movie,Maisie Gets Her Man,Maisie Gets Her Man,0,1942,\N,86,"Comedy,Romance",Ann Sothern,1909,2001,"actress,music_department,soundtrack","tt0033803,tt0094315,tt0041587,tt0045435",33
tt0035019,1.0,nm0001677,movie,The Major and the Minor,0.0,\N,100.0,movie,The Major and the Minor,The Major and the Minor,0,1942,\N,100,"Comedy,Romance",Ginger Rogers,1911,1995,"actress,soundtrack,archive_footage","tt0032671,tt0035019,tt0044916,tt0032946",31
tt0035020,2.0,nm0000014,movie,The Male Animal,0.0,\N,101.0,movie,The Male Animal,The Male Animal,0,1942,\N,101,"Comedy,Romance",Olivia de Havilland,1916,2020,"actress,soundtrack,archive_footage","tt0031381,tt0041452,tt0029843,tt0040806",26
tt0035044,1.0,nm0439026,movie,Mashenka,0.0,\N,66.0,movie,Mashenka,Mashenka,0,1942,\N,66,"Drama,Romance,War",Valentina Karavayeva,1921,1997,"actress,archive_footage","tt0035044,tt0495162,tt0314530,tt0271618",21
tt0035045,1.0,nm0846021,movie,Maske in Blau,0.0,\N,90.0,movie,Maske in Blau,Maske in Blau,0,1943,\N,90,"Comedy,Romance",Clara Tabody,1915,1986,"actress,archive_footage","tt0035045,tt0954320,tt0033049,tt0032303",28
tt0035061,1.0,nm0892473,movie,Mexican Spitfire's Elephant,0.0,\N,64.0,movie,Mexican Spitfire's Elephant,Mexican Spitfire's Elephant,0,1942,\N,64,"Comedy,Romance",Lupe Velez,1908,1944,"actress,soundtrack,archive_footage","tt0031370,tt0031641,tt0020074,tt0034867",34
tt0035067,2.0,nm0400490,movie,The Miracle Kid,0.0,\N,69.0,movie,The Miracle Kid,The Miracle Kid,0,1941,\N,69,"Action,Comedy,Romance",Carol Hughes,1910,1995,"actress,soundtrack,archive_footage","tt0032274,tt0032475,tt0030193,tt0029475",31
tt0035068,1.0,nm0000073,movie,Miss Annie Rooney,0.0,\N,82.0,movie,Miss Annie Rooney,Miss Annie Rooney,0,1942,\N,82,"Comedy,Drama,Romance",Shirley Temple,1928,2014,"actress,writer,miscellaneous","tt0016029,tt0030657,tt0024914,tt0031580",14
tt0035078,3.0,nm0240120,movie,The Moon and Sixpence,0.0,\N,89.0,movie,The Moon and Sixpence,The Moon and Sixpence,0,1942,\N,89,"Drama,Romance",Doris Dudley,1917,1985,actress,"tt0035078,tt0042935,tt0028517,tt0035740",25
tt0035079,2.0,nm0292471,movie,Moonlight Masquerade,0.0,\N,67.0,movie,Moonlight Masquerade,Moonlight Masquerade,0,1942,\N,67,"Comedy,Musical,Romance",Jane Frazee,1915,1985,"actress,soundtrack,archive_footage","tt0039236,tt0033704,tt0037235,tt0033919",27
tt0035093,1.0,nm0002093,movie,Mrs. Miniver,0.0,\N,134.0,movie,Mrs. Miniver,Mrs. Miniver,0,1942,\N,134,"Drama,Romance,War",Greer Garson,1904,1996,"actress,miscellaneous,soundtrack","tt0032943,tt0035093,tt0031385,tt0035238",38
tt0035094,1.0,nm0047810,movie,Mrs. Wiggs of the Cabbage Patch,0.0,\N,80.0,movie,Mrs. Wiggs of the Cabbage Patch,Mrs. Wiggs of the Cabbage Patch,0,1942,\N,80,"Comedy,Drama,Romance",Fay Bainter,1893,1968,"actress,soundtrack,archive_footage","tt0030287,tt0054743,tt0038116,tt0030973",49
tt0035099,2.0,nm0580140,movie,Musica proibita,0.0,\N,92.0,movie,Forbidden Music,Musica proibita,0,1942,\N,92,"Drama,Romance",María Mercader,1918,2011,"actress,archive_footage","tt0094841,tt1376447,tt0039255,tt0033434",24
tt0035103,1.0,nm0000028,movie,My Gal Sal,0.0,\N,103.0,movie,My Gal Sal,My Gal Sal,0,1942,\N,103,"Drama,Mystery,Romance",Rita Hayworth,1918,1987,"actress,producer,soundtrack","tt0038559,tt0040525,tt0035103,tt0036723",24
tt0035104,2.0,nm0640930,movie,My Heart Belongs to Daddy,0.0,\N,75.0,movie,My Heart Belongs to Daddy,My Heart Belongs to Daddy,0,1942,\N,75,"Comedy,Romance",Martha O'Driscoll,1922,1998,"actress,soundtrack,archive_footage","tt0037793,tt0038203,tt0038364,tt0038490",20
tt0035127,1.0,nm0058208,movie,Nightmare,0.0,\N,81.0,movie,Nightmare,Nightmare,0,1942,\N,81,"Film-Noir,Mystery,Romance",Diana Barrymore,1921,1960,"actress,writer,archive_footage","tt0034509,tt0035127,tt0036529,tt0035880",21
tt0035130,2.0,nm0885098,movie,Noi vivi,0.0,\N,170.0,movie,We the Living,Noi vivi,0,1942,\N,170,"Adventure,Drama,Romance",Alida Valli,1921,2006,"actress,director,writer","tt0041959,tt0076786,tt0053459,tt0039694",21
tt0035137,2.0,nm0942039,movie,Not a Ladies' Man,0.0,\N,60.0,movie,Not a Ladies' Man,Not a Ladies' Man,0,1942,\N,60,"Drama,Romance",Fay Wray,1907,2004,"actress,writer,camera_department","tt0024216,tt0023238,tt0022827,tt0024368",35
tt0035140,1.0,nm0000012,movie,"Now, Voyager",0.0,\N,117.0,movie,"Now, Voyager","Now, Voyager",0,1942,\N,117,"Drama,Romance",Bette Davis,1908,1989,"actress,make_up_department,producer","tt0042192,tt0056687,tt0031210,tt0035140",34
tt0035149,2.0,nm0086680,movie,The Omaha Trail,0.0,\N,62.0,movie,The Omaha Trail,The Omaha Trail,0,1942,\N,62,"Romance,Western",Pamela Blake,1915,2009,"actress,soundtrack,archive_footage","tt0035432,tt0039782,tt0042532,tt0031371",27
tt0035157,2.0,nm0751946,movie,Orchestra Wives,0.0,\N,98.0,movie,Orchestra Wives,Orchestra Wives,0,1942,\N,98,"Drama,Musical,Romance",Ann Rutherford,1917,2012,"actress,soundtrack,archive_footage","tt0031381,tt0031517,tt0034389,tt0035552",25
tt0035160,1.0,nm0129278,movie,Ossessione,0.0,\N,140.0,movie,Obsession,Ossessione,0,1943,\N,140,"Crime,Drama,Romance",Clara Calamai,1909,1998,"actress,archive_footage","tt0038288,tt0073582,tt0035160,tt0042904",34
tt0035169,1.0,nm0001055,movie,The Palm Beach Story,0.0,\N,88.0,movie,The Palm Beach Story,The Palm Beach Story,0,1942,\N,88,"Comedy,Romance",Claudette Colbert,1903,1996,"actress,soundtrack,archive_footage","tt0025316,tt0036367,tt0029929,tt0037280",39
tt0035172,1.0,nm0152460,movie,Parachute Nurse,0.0,\N,63.0,movie,Parachute Nurse,Parachute Nurse,0,1942,\N,63,"Action,Drama,Romance",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",24
tt0035183,1.0,nm0186700,movie,The Peterville Diamond,0.0,\N,85.0,movie,The Peterville Diamond,The Peterville Diamond,0,1943,\N,85,"Comedy,Crime,Romance",Anne Crawford,1920,1956,"actress,archive_footage","tt0035183,tt0036935,tt0045966,tt0040273",23
tt0035184,2.0,nm0299661,movie,El peñón de las Ánimas,0.0,\N,110.0,movie,The Rock of Souls,El peñón de las Ánimas,0,1943,\N,110,"Drama,Romance",María Félix,1914,2002,"actress,producer,soundtrack","tt0038510,tt0039793,tt0059858,tt0046998",29
tt0035185,2.0,nm0940199,movie,Phantom Killer,0.0,\N,61.0,movie,Phantom Killer,Phantom Killer,0,1942,\N,61,"Mystery,Romance,Thriller",Joan Woodbury,1915,1989,"actress,music_department,soundtrack","tt0028891,tt0037556,tt0049833,tt0034985",27
tt0035195,1.0,nm0000017,movie,Pittsburgh,0.0,\N,92.0,movie,Pittsburgh,Pittsburgh,0,1942,\N,92,"Action,Drama,Romance",Marlene Dietrich,1901,1992,"actress,music_department,soundtrack","tt0051201,tt0055031,tt0052311,tt0021156",41
tt0035204,2.0,nm0431502,movie,The Postman Didn't Ring,0.0,\N,68.0,movie,The Postman Didn't Ring,The Postman Didn't Ring,0,1942,\N,68,"Comedy,Romance",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",25
tt0035211,2.0,nm0942863,movie,The Pride of the Yankees,0.0,\N,128.0,movie,The Pride of the Yankees,The Pride of the Yankees,0,1942,\N,128,"Biography,Drama,Romance",Teresa Wright,1918,2005,"actress,soundtrack,archive_footage","tt0036342,tt0036868,tt0035093,tt0081534",24
tt0035216,1.0,nm0587900,movie,Priorities on Parade,0.0,\N,79.0,movie,Priorities on Parade,Priorities on Parade,0,1942,\N,79,"Comedy,Musical,Romance",Ann Miller,1923,2004,"actress,miscellaneous,soundtrack","tt0166924,tt0030993,tt0041716,tt0036306",19
tt0035220,3.0,nm0655605,movie,Private Snuffy Smith,0.0,\N,67.0,movie,Private Snuffy Smith,Private Snuffy Smith,0,1942,\N,67,"Comedy,Romance,War",Sarah Padden,1881,1967,"actress,soundtrack,archive_footage","tt0034399,tt0035009,tt0024784,tt0037904",61
tt0035231,1.0,nm0399955,movie,Queen of Broadway,0.0,\N,64.0,movie,Queen of Broadway,Queen of Broadway,0,1942,\N,64,"Drama,Romance,Sport",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",26
tt0035238,2.0,nm0002093,movie,Random Harvest,0.0,\N,126.0,movie,Random Harvest,Random Harvest,0,1942,\N,126,"Drama,Romance",Greer Garson,1904,1996,"actress,miscellaneous,soundtrack","tt0032943,tt0035093,tt0031385,tt0035238",38
tt0035243,1.0,nm0144565,movie,La razón de la culpa,0.0,\N,96.0,movie,La razón de la culpa,La razón de la culpa,0,1943,\N,96,"Drama,Romance",Blanca de Castejón,1906,1969,"actress,costume_department,writer","tt0046961,tt13194068,tt0035243,tt0035809",37
tt0035249,3.0,nm0571517,movie,Remember Pearl Harbor,0.0,\N,75.0,movie,Remember Pearl Harbor,Remember Pearl Harbor,0,1942,\N,75,"Drama,Romance,War",Fay McKenzie,1918,2019,"actress,soundtrack,archive_footage","tt0063415,tt0014644,tt0034833,tt0034187",24
tt0035250,1.0,nm0001076,movie,Reunion in France,0.0,\N,104.0,movie,Reunion in France,Reunion in France,0,1942,\N,104,"Drama,Romance,War",Joan Crawford,1906,1977,"actress,writer,producer","tt0056687,tt0037913,tt0042376,tt0046446",36
tt0035256,1.0,nm0431502,movie,Right to the Heart,0.0,\N,74.0,movie,Right to the Heart,Right to the Heart,0,1942,\N,74,"Comedy,Romance,Sport",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",25
tt0035258,2.0,nm0000074,movie,Rings on Her Fingers,0.0,\N,86.0,movie,Rings on Her Fingers,Rings on Her Fingers,0,1942,\N,86,"Comedy,Crime,Romance",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",22
tt0035261,2.0,nm0055151,movie,Road to Happiness,0.0,\N,84.0,movie,Road to Happiness,Road to Happiness,0,1941,\N,84,"Drama,Musical,Romance",Mona Barrie,1905,1964,"actress,soundtrack","tt0029588,tt0034198,tt0026571,tt0033945",36
tt0035277,2.0,nm0364929,movie,Sabotage Squad,0.0,\N,60.0,movie,Sabotage Squad,Sabotage Squad,0,1942,\N,60,"Drama,Romance,War",Kay Harris,1919,1971,actress,"tt0035277,tt0177770,tt0034294,tt0035172",23
tt0035289,1.0,nm0179875,movie,Sarong Girl,0.0,\N,70.0,movie,Sarong Girl,Sarong Girl,0,1943,\N,70,"Comedy,Musical,Romance",Ann Corio,1914,1999,"actress,soundtrack","tt0036688,tt0035289,tt0034252,tt0037324",29
tt0035294,10.0,nm1099301,movie,Schicksal,0.0,\N,92.0,movie,Schicksal,Schicksal,0,1942,\N,92,"Drama,History,Romance",Adalet Emine Pee,1909,1986,actress,"tt0035294,tt0305196,tt0313742,tt0306244",33
tt0035298,2.0,nm0054609,movie,Secret Agent of Japan,0.0,\N,72.0,movie,Secret Agent of Japan,Secret Agent of Japan,0,1942,\N,72,"Mystery,Romance,Thriller",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",23
tt0035307,2.0,nm0000840,movie,Seven Days' Leave,0.0,\N,87,movie,Seven Days' Leave,Seven Days' Leave,0,1942,\N,87,"Comedy,Musical,Romance",Lucille Ball,1911,1989,"producer,actress,production_manager","tt0043208,tt0055686,tt0062570,tt0047191",31
tt0035309,1.0,nm0337113,movie,Seven Sweethearts,0.0,\N,98,movie,Seven Sweethearts,Seven Sweethearts,0,1942,\N,98,"Musical,Romance",Kathryn Grayson,1922,2010,"actress,soundtrack,archive_footage","tt0045963,tt0044030,tt0036432,tt0039054",20
tt0035337,1.0,nm0000909,movie,Sin Town,0.0,\N,73,movie,Sin Town,Sin Town,0,1942,\N,73,"Drama,Romance",Constance Bennett,1904,1965,"actress,producer,soundtrack","tt0029682,tt0023786,tt0021825,tt0030442",38
tt0035339,1.0,nm0266242,movie,Sing for Your Supper,0.0,\N,66,movie,Sing for Your Supper,Sing for Your Supper,0,1941,\N,66,"Comedy,Musical,Romance",Jinx Falkenburg,1919,2003,"actress,soundtrack,archive_sound","tt0035339,tt0034999,tt0039008,tt0036100",22
tt0035350,1.0,nm0257579,movie,So ein Früchtchen,0.0,\N,84,movie,So ein Früchtchen,So ein Früchtchen,0,1942,\N,84,"Comedy,Romance",Lucie Englisch,1902,1965,"actress,archive_footage","tt0031949,tt0122139,tt0051053,tt0195726",40
tt0035356,2.0,nm0001805,movie,Somewhere I'll Find You,0.0,\N,108,movie,Somewhere I'll Find You,Somewhere I'll Find You,0,1942,\N,108,"Drama,Mystery,Romance",Lana Turner,1921,1995,"actress,producer,soundtrack","tt0060645,tt0050839,tt0038854,tt0071988",21
tt0035359,1.0,nm0549032,movie,Sommerliebe,0.0,\N,90,movie,Sommerliebe,Sommerliebe,0,1942,\N,90,"Drama,Romance",Winnie Markus,1921,2002,"actress,producer,soundtrack","tt0096733,tt0035540,tt0040612,tt0230944",21
tt0035360,2.0,nm0000074,movie,Son of Fury: The Story of Benjamin Blake,0.0,\N,98,movie,Son of Fury: The Story of Benjamin Blake,Son of Fury: The Story of Benjamin Blake,0,1942,\N,98,"Drama,Romance",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",22
tt0035361,1.0,nm0002107,movie,Song of the Islands,0.0,\N,76,movie,Song of the Islands,Song of the Islands,0,1942,\N,76,"Comedy,Music,Romance",Betty Grable,1916,1973,"actress,soundtrack,archive_footage","tt0045891,tt0034405,tt0033740,tt0043370",26
tt0035368,2.0,nm0152460,movie,The Spirit of Stanford,0.0,\N,73,movie,The Spirit of Stanford,The Spirit of Stanford,0,1942,\N,73,"Drama,Romance,Sport",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",24
tt0035370,1.0,nm0002107,movie,Springtime in the Rockies,0.0,\N,91,movie,Springtime in the Rockies,Springtime in the Rockies,0,1942,\N,91,"Musical,Romance",Betty Grable,1916,1973,"actress,soundtrack,archive_footage","tt0045891,tt0034405,tt0033740,tt0043370",26
tt0035378,1.0,nm0723422,movie,Stand By All Networks,0.0,\N,65,movie,Stand by All Networks,Stand By All Networks,0,1942,\N,65,"Drama,Mystery,Romance",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",35
tt0035381,1.0,nm0885098,movie,Stasera niente di nuovo,0.0,\N,90,movie,Stasera niente di nuovo,Stasera niente di nuovo,0,1942,\N,90,"Drama,Romance",Alida Valli,1921,2006,"actress,director,writer","tt0041959,tt0076786,tt0053459,tt0039694",21
tt0035393,2.0,nm0736939,movie,Sunday Punch,0.0,\N,76,movie,Sunday Punch,Sunday Punch,0,1942,\N,76,"Comedy,Drama,Romance",Jean Rogers,1916,1991,"actress,soundtrack,archive_footage","tt0027623,tt0032325,tt0033227,tt0038618",26
tt0035401,1.0,nm0204843,movie,Sweetheart of the Fleet,0.0,\N,65,movie,Sweetheart of the Fleet,Sweetheart of the Fleet,0,1942,\N,65,"Comedy,Music,Romance",Joan Davis,1912,1961,"actress,producer,soundtrack","tt0033723,tt0037736,tt0036633,tt0036978",30
tt0035410,1.0,nm0440358,movie,Szíriusz,0.0,\N,98,movie,Szíriusz,Szíriusz,0,1942,\N,98,"History,Romance,Sci-Fi",Katalin Karády,1910,1990,"actress,soundtrack,archive_footage","tt0033570,tt0036130,tt0032446,tt0035410",32
tt0035413,1.0,nm0751426,movie,"Take a Letter, Darling",0.0,\N,92,movie,"Take a Letter, Darling","Take a Letter, Darling",0,1942,\N,92,"Comedy,Romance",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",35
tt0035415,2.0,nm0000028,movie,Tales of Manhattan,0.0,\N,118,movie,Tales of Manhattan,Tales of Manhattan,0,1942,\N,118,"Comedy,Drama,Romance",Rita Hayworth,1918,1987,"actress,producer,soundtrack","tt0038559,tt0040525,tt0035103,tt0036723",24
tt0035416,1.0,nm0499676,movie,Talk About Jacqueline,0.0,\N,84,movie,Talk About Jacqueline,Talk About Jacqueline,0,1942,\N,84,"Comedy,Romance",Carla Lehmann,1917,1990,actress,"tt0036693,tt0033491,tt0038520,tt0989125",25
tt0035417,2.0,nm0000795,movie,The Talk of the Town,0.0,\N,118,movie,The Talk of the Town,The Talk of the Town,0,1942,\N,118,"Comedy,Drama,Romance",Jean Arthur,1900,1991,"actress,soundtrack,archive_footage","tt0030993,tt0031679,tt0046303,tt0036172",42
tt0035426,1.0,nm0319582,movie,That Other Woman,0.0,\N,75,movie,That Other Woman,That Other Woman,0,1942,\N,75,"Comedy,Romance",Virginia Gilmore,1919,1986,"actress,soundtrack,archive_footage","tt0040237,tt0032648,tt0034507,tt0035426",23
tt0035428,1.0,nm0001076,movie,They All Kissed the Bride,0.0,\N,85,movie,They All Kissed the Bride,They All Kissed the Bride,0,1942,\N,85,"Comedy,Romance",Joan Crawford,1906,1977,"actress,writer,producer","tt0056687,tt0037913,tt0042376,tt0046446",36
tt0035431,2.0,nm0000021,movie,This Above All,0.0,\N,110,movie,This Above All,This Above All,0,1942,\N,110,"Drama,Romance,War",Joan Fontaine,1917,2013,"actress,producer,soundtrack","tt0034248,tt0032976,tt0035751,tt0036969",25
tt0035433,1.0,nm0751946,movie,This Time for Keeps,0.0,\N,73,movie,This Time for Keeps,This Time for Keeps,0,1942,\N,73,"Comedy,Romance",Ann Rutherford,1917,2012,"actress,soundtrack,archive_footage","tt0031381,tt0031517,tt0034389,tt0035552",25
tt0035438,1.0,nm0000074,movie,Thunder Birds: Soldiers of the Air,0.0,\N,78,movie,Thunder Birds: Soldiers of the Air,Thunder Birds: Soldiers of the Air,0,1942,\N,78,"Drama,Romance,War",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",22
tt0035442,4.0,nm0520467,movie,Timber!,0.0,\N,60,movie,Timber!,Timber!,0,1942,\N,60,"Drama,Romance",Marjorie Lord,1918,2015,"actress,soundtrack,archive_footage","tt0045410,tt0028998,tt0035611,tt0042323",24
tt0035445,1.0,nm0537685,movie,Tish,0.0,\N,84,movie,Tish,Tish,0,1942,\N,84,"Comedy,Drama,Romance",Marjorie Main,1890,1975,"actress,soundtrack,archive_footage","tt0043767,tt0039349,tt0037059,tt0032143",52
tt0035446,1.0,nm0001479,movie,To Be or Not to Be,0.0,\N,99,movie,To Be or Not to Be,To Be or Not to Be,0,1942,\N,99,"Comedy,Romance,War",Carole Lombard,1908,1942,"actress,soundtrack,archive_footage","tt0028010,tt0035446,tt0029322,tt0026452",34
tt0035447,2.0,nm0000058,movie,To the Shores of Tripoli,0.0,\N,86,movie,To the Shores of Tripoli,To the Shores of Tripoli,0,1942,\N,86,"Drama,Romance,War",Maureen O'Hara,1920,2015,"actress,soundtrack,archive_footage","tt0045061,tt0039628,tt0055277,tt0033729",22
tt0035452,4.0,nm0350486,movie,Tomorrow We Live,0.0,\N,85,movie,Tomorrow We Live,Tomorrow We Live,0,1942,\N,85,"Drama,Romance,Thriller",Greta Gynt,1916,2000,"actress,soundtrack,archive_footage","tt0039883,tt0031208,tt0045092,tt0040199",26
tt0035455,4.0,nm0461618,movie,Top Sergeant,0.0,\N,64,movie,Top Sergeant,Top Sergeant,0,1942,\N,64,"Crime,Drama,Romance",Elyse Knox,1917,2012,"actress,soundtrack,archive_footage","tt0040460,tt0037448,tt0034183,tt0035455",25
tt0035458,2.0,nm0662335,movie,Torpedo Boat,0.0,\N,70,movie,Torpedo Boat,Torpedo Boat,0,1942,\N,70,"Action,Drama,Romance",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27
tt0035460,2.0,nm0001443,movie,Tortilla Flat,0.0,\N,105,movie,Tortilla Flat,Tortilla Flat,0,1942,\N,105,"Comedy,Drama,Romance",Hedy Lamarr,1914,2000,"actress,producer,miscellaneous","tt0041838,tt0038990,tt0037769,tt0035460",28
tt0035467,3.0,nm0723422,movie,"Tramp, Tramp, Tramp!",0.0,\N,68,movie,"Tramp, Tramp, Tramp!","Tramp, Tramp, Tramp!",0,1942,\N,68,"Comedy,Romance,War",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",35
tt0035468,1.0,nm0069359,movie,I 3 aquilotti,0.0,\N,80,movie,I 3 aquilotti,I 3 aquilotti,0,1942,\N,80,"Romance,War",Michela Belmonte,1925,1978,actress,"tt0035136,tt0035191,tt0035468",17
tt0035475,2.0,nm0805770,movie,Trysil-Knut,0.0,\N,93,movie,Trysil-Knut,Trysil-Knut,0,1942,\N,93,"Drama,Romance",Eva Sletto,1912,2006,actress,"tt0030912,tt0036501,tt0035475,tt0031453",30
tt0035477,3.0,nm0236990,movie,The Tuttles of Tahiti,0.0,\N,91,movie,The Tuttles of Tahiti,The Tuttles of Tahiti,0,1942,\N,91,"Adventure,Comedy,Romance",Peggy Drake,1922,2014,actress,"tt0035477,tt0034944",20
tt0035479,2.0,nm0000910,movie,Twin Beds,0.0,\N,85,movie,Twin Beds,Twin Beds,0,1942,\N,85,"Comedy,Romance",Joan Bennett,1910,1990,"actress,soundtrack,archive_footage","tt0076786,tt0038057,tt0037469,tt0024264",32
tt0035488,2.0,nm0112108,movie,Underground Agent,0.0,\N,70,movie,Underground Agent,Underground Agent,0,1942,\N,70,"Action,Drama,Romance",Leslie Brooks,1922,2011,"actress,soundtrack,archive_footage","tt0038722,tt0177633,tt0038649,tt0035583",20
tt0035505,1.0,nm0431198,movie,Varaventtiili,0.0,\N,100,movie,Varaventtiili,Varaventtiili,0,1942,\N,100,"Comedy,Romance",Lea Joutseno,1910,1977,"actress,writer,soundtrack","tt0036783,tt0040509,tt0038231,tt0036453",32
tt0035511,1.0,nm0066745,movie,Via delle cinque lune,0.0,\N,81,movie,Via delle cinque lune,Via delle cinque lune,0,1942,\N,81,"Drama,Romance",Luisella Beghi,1922,2006,"actress,archive_footage","tt0032778,tt0035511,tt0031391,tt0036169",20
