tconst,ordering_M,nconst_M,primaryName_M,knownForTitles_M,age_M,ordering_F,nconst_F,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName_F,birthYear,deathYear,primaryProfession,knownForTitles_F,age_F,age_gap
tt0034032,1.0,nm0174874,Billy Conn,"tt0034032,tt2305480,tt0268788,tt0190895",24,2.0,nm0662335,movie,The Pittsburgh Kid,0.0,\N,76.0,movie,The Pittsburgh Kid,The Pittsburgh Kid,0,1941,\N,76,"Action,Drama,Sport",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",26,-2
tt0034081,1.0,nm0035159,Richard Arlen,"tt0024188,tt0018578,tt0021070,tt0031661",42,3.0,nm0371123,movie,Raiders of the Desert,0.0,\N,60.0,movie,Raiders of the Desert,Raiders of the Desert,0,1941,\N,60,"Action,Adventure,Comedy",Linda Hayes,1918,1995,"actress,soundtrack,archive_footage","tt0031370,tt0032622,tt0031641,tt2381111",23,19
tt0034093,1.0,nm0300064,Jean Gabin,"tt0028950,tt0030643,tt0050669,tt0046451",37,2.0,nm0719233,movie,Remorques,0.0,\N,91.0,movie,Remorques,Remorques,0,1941,\N,91,"Action,Drama,Romance",Madeleine Renaud,1900,1994,"actress,soundtrack,archive_footage","tt0034093,tt0056197,tt0027730,tt0024310",41,-4
tt0034111,1.0,nm0188673,Richard Cromwell,"tt0029799,tt0026701,tt0030005,tt0034111",31,2.0,nm0703526,movie,Riot Squad,0.0,\N,60.0,movie,Riot Squad,Riot Squad,0,1941,\N,60,"Action,Crime,Drama",Rita Quigley,1923,2008,actress,"tt0033117,tt0036022,tt0033400,tt0036046",18,13
tt0034113,1.0,nm0604605,Dennis Morgan,"tt0039647,tt0037595,tt0041515,tt0032671",32,3.0,nm0408876,movie,River's End,0.0,\N,69.0,movie,River's End,River's End,0,1940,\N,69,"Action,Drama,Western",Elizabeth Inglis,1913,2007,actress,"tt0032701,tt0029670,tt0165392,tt0034113",27,5
tt0034161,1.0,nm0356890,Billy Halop,"tt0029870,tt0028773,tt0031412,tt0034161",21,9.0,nm0275997,movie,Sea Raiders,0.0,\N,229.0,movie,Sea Raiders,Sea Raiders,0,1941,\N,229,"Action,Adventure,Crime",Mary Field,1909,1996,"actress,soundtrack,archive_footage","tt0033373,tt0034173,tt0029440,tt0031203",32,-11
tt0034197,1.0,nm0940579,Donald Woods,"tt0028695,tt0026385,tt0036515,tt0031370",35,6.0,nm0011116,movie,Sky Raiders,0.0,\N,227.0,movie,Sky Raiders,Sky Raiders,0,1941,\N,227,"Action,Adventure,Drama",Kathryn Adams,1920,2016,actress,"tt0038366,tt0035279,tt0031302,tt0031455",21,14
tt0034221,1.0,nm0699430,Roger Pryor,"tt0028260,tt0026186,tt0028380,tt0028171",40,2.0,nm0883922,movie,South of Panama,0.0,\N,68.0,movie,South of Panama,South of Panama,0,1941,\N,68,"Action,Drama,Thriller",Virginia Vale,1920,2006,"actress,soundtrack,archive_footage","tt0033399,tt0033185,tt0034550,tt0032292",21,19
tt0034223,1.0,nm0401478,Warren Hull,"tt0032559,tt0031371,tt0032763,tt0030779",38,4.0,nm0014704,movie,The Spider Returns,0.0,\N,300.0,movie,The Spider Returns,The Spider Returns,0,1941,\N,300,"Action,Adventure,Crime",Mary Ainslee,1914,1991,"actress,archive_footage","tt0033755,tt0032741,tt0034064,tt0034831",27,11
tt0034232,2.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",39,1.0,nm0807252,movie,Steel Against the Sky,0.0,\N,67.0,movie,Steel Against the Sky,Steel Against the Sky,0,1941,\N,67,"Action,Adventure,Comedy",Alexis Smith,1921,1993,"actress,soundtrack,archive_footage","tt0106226,tt0035751,tt0037611,tt0034778",20,19
tt0034266,1.0,nm0919321,Johnny Weissmuller,"tt0023551,tt0035419,tt0042311,tt0036414",37,2.0,nm0001577,movie,Tarzan's Secret Treasure,0.0,\N,81.0,movie,Tarzan's Secret Treasure,Tarzan's Secret Treasure,0,1941,\N,81,"Action,Adventure,Romance",Maureen O'Sullivan,1911,1998,"actress,soundtrack,archive_footage","tt0025878,tt0091167,tt0025862,tt0023551",30,7
tt0034302,1.0,nm0671738,Nat Pendleton,"tt0025878,tt0025464,tt0039800,tt0027698",46,2.0,nm0400490,movie,Top Sergeant Mulligan,0.0,\N,70.0,movie,Top Sergeant Mulligan,Top Sergeant Mulligan,0,1941,\N,70,"Action,Adventure,Comedy",Carol Hughes,1910,1995,"actress,soundtrack,archive_footage","tt0032274,tt0032475,tt0030193,tt0029475",31,15
tt0034375,2.0,nm0193232,Alan Curtis,"tt0036260,tt0038877,tt0033946,tt0039702",32,1.0,nm0054609,movie,We Go Fast,0.0,\N,64.0,movie,We Go Fast,We Go Fast,0,1941,\N,64,"Action,Adventure,Comedy",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",22,10
tt0034405,1.0,nm0000061,Tyrone Power,"tt0051201,tt0034405,tt0042256,tt0043959",27,2.0,nm0002107,movie,A Yank in the R.A.F.,0.0,\N,98.0,movie,A Yank in the RAF,A Yank in the R.A.F.,0,1941,\N,98,"Action,Adventure,Drama",Betty Grable,1916,1973,"actress,soundtrack,archive_footage","tt0045891,tt0034405,tt0033740,tt0043370",25,2
tt0034428,1.0,nm0000007,Humphrey Bogart,"tt0034583,tt0042593,tt0043265,tt0037382",43,2.0,nm0000802,movie,Across the Pacific,0.0,\N,97.0,movie,Across the Pacific,Across the Pacific,0,1942,\N,97,"Action,Adventure,Drama",Mary Astor,1906,1987,"actress,soundtrack,archive_footage","tt0033870,tt0033677,tt0037059,tt0034428",36,7
tt0034431,1.0,nm0001229,Glenn Ford,"tt0038559,tt0078346,tt0055312,tt0045555",26,2.0,nm0872456,movie,The Adventures of Martin Eden,0.0,\N,87.0,movie,The Adventures of Martin Eden,The Adventures of Martin Eden,0,1942,\N,87,"Action,Adventure,Crime",Claire Trevor,1910,2000,"actress,soundtrack,archive_footage","tt0040506,tt0031971,tt0037101,tt0028773",32,-6
tt0034449,1.0,nm0000007,Humphrey Bogart,"tt0034583,tt0042593,tt0043265,tt0037382",43,3.0,nm0894524,movie,All Through the Night,0.0,\N,107.0,movie,All Through the Night,All Through the Night,0,1942,\N,107,"Action,Comedy,Crime",Karen Verne,1918,1967,"actress,miscellaneous,soundtrack","tt0034449,tt0035317,tt0034337,tt0033059",24,19
tt0034465,1.0,nm0355755,Jon Hall,"tt0036959,tt0034902,tt0034465,tt0040710",27,2.0,nm0599688,movie,Arabian Nights,0.0,\N,86.0,movie,Arabian Nights,Arabian Nights,0,1942,\N,86,"Action,Adventure,Comedy",Maria Montez,1912,1951,"actress,soundtrack,archive_footage","tt0034465,tt0036716,tt0038134,tt0040794",30,-3
tt0034480,1.0,nm0071636,Bruce Bennett,"tt0040897,tt0037913,tt0036323,tt0039302",36,2.0,nm0276065,movie,Atlantic Convoy,0.0,\N,66.0,movie,Atlantic Convoy,Atlantic Convoy,0,1942,\N,66,"Action,Adventure,Drama",Virginia Field,1917,1992,"actress,soundtrack,archive_footage","tt0033238,tt0058050,tt0029660,tt0034480",25,11
tt0034510,2.0,nm0219396,Richard Denning,"tt0050105,tt0050197,tt0046876,tt0047960",28,1.0,nm0483787,movie,Beyond the Blue Horizon,0.0,\N,76.0,movie,Beyond the Blue Horizon,Beyond the Blue Horizon,0,1942,\N,76,"Action,Adventure,Comedy",Dorothy Lamour,1914,1996,"actress,soundtrack,archive_footage","tt0092796,tt0032993,tt0057007,tt0039645",28,0
tt0034543,2.0,nm0567957,Ray McDonald,"tt0034543,tt0039431,tt0036275,tt0045491",22,1.0,nm0917768,movie,Born to Sing,0.0,\N,82.0,movie,Born to Sing,Born to Sing,0,1942,\N,82,"Action,Crime,Musical",Virginia Weidler,1927,1968,"actress,soundtrack,archive_footage","tt0032904,tt0032143,tt0035675,tt0034543",15,7
tt0034572,1.0,nm0606431,Chester Morris,"tt0020827,tt0024679,tt0020686,tt0019630",41,2.0,nm0384948,movie,Canal Zone,0.0,\N,79.0,movie,Canal Zone,Canal Zone,0,1942,\N,79,"Action,Adventure,Drama",Harriet Nelson,1909,1994,"actress,soundtrack,archive_footage","tt0044230,tt0035854,tt0027630,tt0034572",33,8
tt0034577,1.0,nm0639495,Dave O'Brien,"tt0028346,tt0043224,tt0034577,tt0037390",30,2.0,nm0795044,movie,Captain Midnight,0.0,\N,270.0,movie,Captain Midnight,Captain Midnight,0,1942,\N,270,"Action,Adventure,Drama",Dorothy Short,1915,1963,"actress,archive_footage","tt0028346,tt0031164,tt0031211,tt0032902",27,3
tt0034578,1.0,nm0000010,James Cagney,"tt0029870,tt0031867,tt0042041,tt0035575",43,3.0,nm0550782,movie,Captains of the Clouds,0.0,\N,114.0,movie,Captains of the Clouds,Captains of the Clouds,0,1942,\N,114,"Action,Drama,War",Brenda Marshall,1915,1992,"actress,soundtrack,archive_footage","tt0033028,tt0038986,tt0034578,tt0035751",27,16
tt0034633,1.0,nm0140504,Leo Carrillo,"tt0021932,tt0042093,tt0037622,tt0024482",61,4.0,nm0020145,movie,Danger in the Pacific,0.0,\N,60.0,movie,Danger in the Pacific,Danger in the Pacific,0,1942,\N,60,"Action,Adventure,Romance",Louise Allbritton,1920,1979,"actress,archive_footage","tt0036376,tt0041308,tt0035195,tt0036911",22,39
tt0034637,1.0,nm0923481,Michael Whalen,"tt0028118,tt0034637,tt0034188,tt0031701",40,2.0,nm0619254,movie,The Dawn Express,0.0,\N,62.0,movie,The Dawn Express,The Dawn Express,0,1942,\N,62,"Action,Crime,Drama",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",27,13
tt0034663,1.0,nm0727311,Adriano Rimoldi,"tt0034663,tt0033177,tt0041726,tt0033449",30,2.0,nm0766006,movie,Don Giovanni,0.0,\N,82.0,movie,Loves of Don Juan,Don Giovanni,0,1942,\N,82,"Action,Drama",Dina Sassoli,1920,2008,actress,"tt0041820,tt0034071,tt0033449,tt0031660",22,8
tt0034664,1.0,nm0855969,Don Terry,"tt0030725,tt0030785,tt0034664,tt0019711",40,6.0,nm0230068,movie,Don Winslow of the Navy,0.0,\N,237.0,movie,Don Winslow of the Navy,Don Winslow of the Navy,0,1942,\N,237,"Action,Adventure,War",Claire Dodd,1911,1973,"actress,soundtrack,archive_footage","tt0026942,tt0026184,tt0027429,tt0025758",31,9
tt0034684,2.0,nm0260020,Stuart Erwin,"tt0023790,tt0028103,tt0026043,tt0023175",39,1.0,nm0613262,movie,Drums of the Congo,0.0,\N,61.0,movie,Drums of the Congo,Drums of the Congo,0,1942,\N,61,"Action,Adventure,Drama",Ona Munson,1903,1955,"actress,soundtrack,archive_footage","tt0031381,tt0021697,tt0034175,tt0039757",39,0
tt0034689,1.0,nm0126049,Ralph Byrd,"tt0029508,tt0034928,tt0028785,tt0039320",33,2.0,nm0096458,movie,Duke of the Navy,0.0,\N,63.0,movie,Duke of the Navy,Duke of the Navy,0,1942,\N,63,"Action,Adventure,Comedy",Veda Ann Borg,1915,1973,"actress,soundtrack,archive_footage","tt0037913,tt0029080,tt0039169,tt0053580",27,6
tt0034739,1.0,nm0002285,Pat O'Brien,"tt0053291,tt0029870,tt0039772,tt0021890",43,3.0,nm0450810,movie,Flight Lieutenant,0.0,\N,80.0,movie,Flight Lieutenant,Flight Lieutenant,0,1942,\N,80,"Action,Drama,Romance",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",26,17
tt0034742,1.0,nm0000078,John Wayne,"tt0065126,tt0056217,tt0075213,tt0053580",35,3.0,nm0496819,movie,Flying Tigers,0.0,\N,102.0,movie,Flying Tigers,Flying Tigers,0,1942,\N,102,"Action,Drama,Romance",Anna Lee,1913,2004,"actress,soundtrack,archive_footage","tt0059742,tt0056687,tt0056758,tt0033729",29,6
tt0034754,1.0,nm0235897,Johnny Downs,"tt0035009,tt0026234,tt0034190,tt0027456",29,2.0,nm0832561,movie,Freckles Comes Home,0.0,\N,63.0,movie,Freckles Comes Home,Freckles Comes Home,0,1942,\N,63,"Action,Comedy,Crime",Gale Storm,1922,2009,"actress,soundtrack,archive_footage","tt0042242,tt0039502,tt0048863,tt0036198",20,9
tt0034758,3.0,nm0852710,Kent Taylor,"tt0032622,tt0040414,tt0033113,tt0031335",36,1.0,nm0381154,movie,Frisco Lil,0.0,\N,60.0,movie,Frisco Lil,Frisco Lil,0,1942,\N,60,"Action,Crime,Drama",Irene Hervey,1909,1998,"actress,soundtrack","tt0067588,tt0035124,tt0064117,tt0025004",33,3
tt0034765,2.0,nm0702729,Will Quadflieg,"tt0048308,tt0163624,tt0103432,tt1633987",28,1.0,nm0812726,movie,G.P.U.,0.0,\N,99.0,movie,G.P.U.,G.P.U.,0,1942,\N,99,"Action,Crime,Drama",Laura Solari,1913,1984,actress,"tt0046250,tt0057460,tt0040937,tt0035000",29,-1
tt0034804,1.0,nm0517058,John Loder,"tt0033729,tt0035140,tt0028212,tt0029081",45,2.0,nm0285864,movie,The Gorilla Man,0.0,\N,84.0,movie,The Gorilla Man,The Gorilla Man,0,1943,\N,84,"Action,Adventure,Drama",Ruth Ford,1911,2009,"actress,writer,archive_footage","tt0038258,tt0030881,tt0370179,tt0037465",32,13
tt0034878,1.0,nm0585553,Ray Middleton,"tt0068156,tt0033808,tt0033906,tt0034878",34,2.0,nm0943553,movie,Hurricane Smith,0.0,\N,68.0,movie,Hurricane Smith,Hurricane Smith,0,1941,\N,68,"Action,Crime,Drama",Jane Wyatt,1910,2006,"actress,soundtrack,archive_footage","tt0092007,tt0046600,tt0040695,tt0029162",31,3
tt0034883,1.0,nm0028878,Tod Andrews,"tt0065462,tt0035979,tt0050414,tt0069754",28,2.0,nm0084098,movie,I Was Framed,0.0,\N,61.0,movie,I Was Framed,I Was Framed,0,1942,\N,61,"Action,Adventure,Crime",Julie Bishop,1914,2001,"actress,soundtrack,archive_footage","tt0036218,tt0041963,tt0024894,tt0027376",28,0
tt0034902,2.0,nm0355755,Jon Hall,"tt0036959,tt0034902,tt0034465,tt0040710",27,1.0,nm0557314,movie,Invisible Agent,0.0,\N,81.0,movie,Invisible Agent,Invisible Agent,0,1942,\N,81,"Action,Adventure,Romance",Ilona Massey,1910,1974,"actress,soundtrack,archive_footage","tt0035899,tt0034902,tt0033758,tt0041604",32,-5
tt0034911,1.0,nm0671738,Nat Pendleton,"tt0025878,tt0025464,tt0039800,tt0027698",47,2.0,nm0350374,movie,Jail House Blues,0.0,\N,62.0,movie,Jail House Blues,Jail House Blues,0,1942,\N,62,"Action,Comedy,Musical",Anne Gwynne,1918,2003,"actress,soundtrack,archive_footage","tt0036931,tt0037302,tt0039320,tt0041133",24,23
tt0034928,1.0,nm0754942,Sabu,"tt0033152,tt0039192,tt0034465,tt0034928",18,5.0,nm0213619,movie,Jungle Book,0.0,\N,108.0,movie,The Jungle Book,Jungle Book,0,1942,\N,108,"Action,Adventure,Family",Rosemary DeCamp,1910,2001,"actress,soundtrack,archive_footage","tt0047752,tt0043880,tt0036430,tt0053559",32,-14
tt0034931,1.0,nm0634313,Lloyd Nolan,"tt0091167,tt0062575,tt0065377,tt0071455",40,2.0,nm0915913,movie,Just Off Broadway,0.0,\N,65.0,movie,Just Off Broadway,Just Off Broadway,0,1942,\N,65,"Action,Comedy,Crime",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",29,11
tt0034944,1.0,nm0485226,Allan Lane,"tt0054557,tt0031177,tt0037378,tt0032669",33,4.0,nm0236990,movie,King of the Mounties,0.0,\N,196.0,movie,King of the Mounties,King of the Mounties,0,1942,\N,196,"Action,Adventure,Western",Peggy Drake,1922,2014,actress,"tt0035477,tt0034944",20,13
tt0034948,1.0,nm0522926,Edmund Lowe,"tt0022753,tt0024141,tt0027923,tt0021807",52,2.0,nm0265478,movie,Klondike Fury,0.0,\N,68.0,movie,Klondike Fury,Klondike Fury,0,1942,\N,68,"Action,Adventure,Drama",Lucile Fairbanks,1917,1999,"actress,soundtrack,archive_footage","tt0032499,tt0032297,tt0034236,tt0034948",25,27
tt0034983,1.0,nm0288003,Preston Foster,"tt0023629,tt0023042,tt0044789,tt0026605",42,2.0,nm0431502,movie,"Little Tokyo, U.S.A.",0.0,\N,64.0,movie,"Little Tokyo, U.S.A.","Little Tokyo, U.S.A.",0,1942,\N,64,"Action,Crime,Drama",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",25,17
tt0035010,2.0,nm0692093,Don Porter,"tt0038934,tt0035124,tt0038446,tt0063231",30,1.0,nm0000909,movie,Madame Spy,0.0,\N,63.0,movie,Madame Spy,Madame Spy,0,1942,\N,63,"Action,Adventure,Crime",Constance Bennett,1904,1965,"actress,producer,soundtrack","tt0029682,tt0023786,tt0021825,tt0030442",38,-8
tt0035026,1.0,nm0397397,John Howard,"tt0032904,tt0029162,tt0028667,tt0029952",29,3.0,nm0265478,movie,The Man Who Returned to Life,0.0,\N,61.0,movie,The Man Who Returned to Life,The Man Who Returned to Life,0,1942,\N,61,"Action,Crime,Drama",Lucile Fairbanks,1917,1999,"actress,soundtrack,archive_footage","tt0032499,tt0032297,tt0034236,tt0034948",25,4
tt0035032,1.0,nm0942929,William Wright,"tt0035032,tt0039701,tt0036306,tt0041503",31,2.0,nm0152460,movie,A Man's World,0.0,\N,63.0,movie,A Man's World,A Man's World,0,1942,\N,63,"Action,Adventure,Drama",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",24,7
tt0035051,2.0,nm0699430,Roger Pryor,"tt0028260,tt0026186,tt0028380,tt0028171",41,1.0,nm0686032,movie,So's Your Aunt Emma!,0.0,\N,62.0,movie,So's Your Aunt Emma!,So's Your Aunt Emma!,0,1942,\N,62,"Action,Comedy,Crime",Zasu Pitts,1894,1963,"actress,soundtrack,archive_footage","tt0015881,tt0057193,tt0026955,tt0032847",48,-7
tt0035057,1.0,nm0400658,J. Anthony Hughes,"tt0035057,tt0029047,tt0028585,tt0051881",38,2.0,nm0829362,movie,Men of San Quentin,0.0,\N,80.0,movie,Men of San Quentin,Men of San Quentin,0,1942,\N,80,"Action,Crime,Drama",Eleanor Stewart,1913,2007,"actress,miscellaneous,archive_footage","tt0029464,tt0030690,tt0034030,tt0033238",29,9
tt0035067,1.0,nm0623684,Tom Neal,"tt0037638,tt0037622,tt0038387,tt0041212",27,2.0,nm0400490,movie,The Miracle Kid,0.0,\N,69.0,movie,The Miracle Kid,The Miracle Kid,0,1941,\N,69,"Action,Comedy,Romance",Carol Hughes,1910,1995,"actress,soundtrack,archive_footage","tt0032274,tt0032475,tt0030193,tt0029475",31,-4
tt0035087,1.0,nm0915903,Leon Weaver,"tt0034319,tt0151123,tt0032629,tt0035087",61,3.0,nm0915848,movie,Mountain Rhythm,0.0,\N,70.0,movie,Mountain Rhythm,Mountain Rhythm,0,1943,\N,70,"Action,Comedy,Music",June Weaver,1891,1977,"actress,soundtrack,archive_footage","tt0034319,tt0151123,tt0032629,tt0035087",52,9
tt0035098,2.0,nm0004496,Van Johnson,"tt0046816,tt0046807,tt0041163,tt0041507",26,1.0,nm0256207,movie,Murder in the Big House,0.0,\N,59.0,movie,Murder in the Big House,Murder in the Big House,0,1942,\N,59,"Action,Adventure,Crime",Faye Emerson,1917,1983,"actress,soundtrack,archive_footage","tt0036641,tt0037632,tt0037055,tt0034959",25,1
tt0035153,1.0,nm0853607,Godfrey Tearle,"tt0026029,tt0037058,tt0035153,tt0045675",58,8.0,nm0114386,movie,One of Our Aircraft Is Missing,0.0,\N,82.0,movie,One of Our Aircraft Is Missing,One of Our Aircraft Is Missing,0,1942,\N,82,"Action,Adventure,Drama",Pamela Brown,1917,1975,actress,"tt0056937,tt0035153,tt0055598,tt0037800",25,33
tt0035172,2.0,nm0942929,William Wright,"tt0035032,tt0039701,tt0036306,tt0041503",31,1.0,nm0152460,movie,Parachute Nurse,0.0,\N,63.0,movie,Parachute Nurse,Parachute Nurse,0,1942,\N,63,"Action,Drama,Romance",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",24,7
tt0035195,2.0,nm0000078,John Wayne,"tt0065126,tt0056217,tt0075213,tt0053580",35,1.0,nm0000017,movie,Pittsburgh,0.0,\N,92.0,movie,Pittsburgh,Pittsburgh,0,1942,\N,92,"Action,Drama,Romance",Marlene Dietrich,1901,1992,"actress,music_department,soundtrack","tt0051201,tt0055031,tt0052311,tt0021156",41,-6
tt0035199,2.0,nm0001893,John Archer,"tt0042041,tt0042393,tt0033787,tt0054692",27,1.0,nm0550583,movie,Police Bullets,0.0,\N,61.0,movie,Police Bullets,Police Bullets,0,1942,\N,61,"Action,Crime,Drama",Joan Marsh,1914,2000,"actress,soundtrack,archive_footage","tt0024486,tt0035199,tt0036337,tt0026071",28,-1
tt0035244,1.0,nm0001537,Ray Milland,"tt0037884,tt0046912,tt0066011,tt0037415",35,3.0,nm0002104,movie,Reap the Wild Wind,0.0,\N,123.0,movie,Reap the Wild Wind,Reap the Wild Wind,0,1942,\N,123,"Action,Adventure,Drama",Paulette Goddard,1910,1990,"actress,producer,soundtrack","tt0032520,tt0027977,tt0033722,tt0037849",32,3
tt0035299,1.0,nm0446769,Paul Kelly,"tt0034742,tt0039286,tt0035299,tt0038459",43,3.0,nm0619254,movie,The Secret Code,0.0,\N,275.0,movie,The Secret Code,The Secret Code,0,1942,\N,275,"Action,Adventure,Drama",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",27,16
tt0035308,1.0,nm0185883,James Craig,"tt0033532,tt0035980,tt0039301,tt0035308",30,2.0,nm0335748,movie,Seven Miles from Alcatraz,0.0,\N,62.0,movie,Seven Miles from Alcatraz,Seven Miles from Alcatraz,0,1942,\N,62,"Action,Drama,Thriller",Bonita Granville,1923,1988,"producer,actress,director","tt0035140,tt0030442,tt0030491,tt0028356",19,11
tt0035372,1.0,nm0725122,Kane Richmond,"tt0026216,tt0035372,tt0039218,tt0037839",36,4.0,nm0152460,movie,Spy Smasher,0.0,\N,215.0,movie,Spy Smasher,Spy Smasher,0,1942,\N,215,"Action,Adventure,Family",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",24,12
tt0035419,1.0,nm0919321,Johnny Weissmuller,"tt0023551,tt0035419,tt0042311,tt0036414",38,2.0,nm0001577,movie,Tarzan's New York Adventure,0.0,\N,71.0,movie,Tarzan's New York Adventure,Tarzan's New York Adventure,0,1942,\N,71,"Action,Adventure",Maureen O'Sullivan,1911,1998,"actress,soundtrack,archive_footage","tt0025878,tt0091167,tt0025862,tt0023551",31,7
tt0035453,1.0,nm0007220,Ricardo Cortez,"tt0022111,tt0027428,tt0026007,tt0023335",42,2.0,nm0662335,movie,Tomorrow We Live,0.0,\N,64.0,movie,Tomorrow We Live,Tomorrow We Live,0,1942,\N,64,"Action,Crime,Drama",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27,15
tt0035458,1.0,nm0035159,Richard Arlen,"tt0024188,tt0018578,tt0021070,tt0031661",43,2.0,nm0662335,movie,Torpedo Boat,0.0,\N,70.0,movie,Torpedo Boat,Torpedo Boat,0,1942,\N,70,"Action,Drama,Romance",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27,16
tt0035465,1.0,nm0057983,Don 'Red' Barry,"tt0047130,tt0041914,tt0031762,tt0035465",30,2.0,nm0662335,movie,The Traitor Within,0.0,\N,62.0,movie,The Traitor Within,The Traitor Within,0,1942,\N,62,"Action,Crime,Drama",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",27,3
tt0035471,1.0,nm0000734,Eddie Albert,"tt0046250,tt0058808,tt0068687,tt0056197",34,2.0,nm0602955,movie,Treat 'Em Rough,0.0,\N,61.0,movie,Treat 'Em Rough,Treat 'Em Rough,0,1942,\N,61,"Action,Crime,Drama",Peggy Moran,1918,2002,"actress,soundtrack,archive_footage","tt0032818,tt0033728,tt0035309,tt0032873",24,10
tt0035480,1.0,nm0490713,Chester Lauck,"tt0035480,tt0033379,tt0049454,tt0032417",41,4.0,nm0510989,movie,Two Weeks to Live,0.0,\N,76.0,movie,Two Weeks to Live,Two Weeks to Live,0,1943,\N,76,"Action,Comedy",Kay Linaker,1913,2008,"actress,writer,soundtrack","tt0094761,tt0051418,tt0035532,tt0031371",30,11
tt0035481,1.0,nm0002285,Pat O'Brien,"tt0053291,tt0029870,tt0039772,tt0021890",43,3.0,nm0086268,movie,Two Yanks in Trinidad,0.0,\N,84.0,movie,Two Yanks in Trinidad,Two Yanks in Trinidad,0,1942,\N,84,"Action,Adventure,Comedy",Janet Blair,1921,2007,"actress,soundtrack,archive_footage","tt0040166,tt0040379,tt0035105,tt0040457",21,22
tt0035488,1.0,nm0071636,Bruce Bennett,"tt0040897,tt0037913,tt0036323,tt0039302",36,2.0,nm0112108,movie,Underground Agent,0.0,\N,70.0,movie,Underground Agent,Underground Agent,0,1942,\N,70,"Action,Drama,Romance",Leslie Brooks,1922,2011,"actress,soundtrack,archive_footage","tt0038722,tt0177633,tt0038649,tt0035583",20,16
tt0035532,1.0,nm0496889,Billy Lee,"tt0033722,tt0034089,tt0032254,tt0035532",13,4.0,nm0510989,movie,War Dogs,0.0,\N,64.0,movie,War Dogs,War Dogs,0,1942,\N,64,"Action,Adventure,Drama",Kay Linaker,1913,2008,"actress,writer,soundtrack","tt0094761,tt0051418,tt0035532,tt0031371",29,-16
tt0035556,1.0,nm0020695,Joseph Allen,"tt0029262,tt0035122,tt0035556,tt0028570",24,2.0,nm0397486,movie,Who Is Hope Schuyler?,0.0,\N,59.0,movie,Who Is Hope Schuyler?,Who Is Hope Schuyler?,0,1942,\N,59,"Action,Adventure,Comedy",Mary Howard,1914,2009,"actress,soundtrack,archive_footage","tt0032181,tt0033389,tt0035437,tt0034997",28,-4
tt0035570,1.0,nm0700711,Dick Purcell,"tt0036697,tt0030485,tt0031421,tt0030041",37,2.0,nm0663540,movie,X Marks the Spot,0.0,\N,55.0,movie,X Marks the Spot,X Marks the Spot,0,1942,\N,55,"Action,Crime,Mystery",Helen Parrish,1923,1959,"actress,soundtrack,archive_footage","tt0032030,tt0036189,tt0035428,tt0035738",19,18
tt0035611,1.0,nm0114805,Tom Brown,"tt0030442,tt0039226,tt0032857,tt0029047",30,2.0,nm0387556,movie,The Adventures of Smilin' Jack,0.0,\N,265.0,movie,The Adventures of Smilin' Jack,The Adventures of Smilin' Jack,0,1943,\N,265,"Action,Adventure,War",Rose Hobart,1906,2000,"actress,soundtrack,archive_footage","tt0022835,tt0037611,tt0021074,tt0033747",37,-7
tt0035665,1.0,nm0933754,Lewis Wilson,"tt0035665,tt0037362,tt0046550,tt0037242",23,6.0,nm0666408,movie,Batman,0.0,\N,260.0,movie,Batman,Batman,0,1943,\N,260,"Action,Crime,Family",Shirley Patterson,1922,1995,"actress,archive_footage","tt0049964,tt0050622,tt0035665,tt0051786",21,2
