tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0035669,1.0,nm0546712,movie,Behind the Rising Sun,0.0,\N,88,movie,Behind the Rising Sun,Behind the Rising Sun,0,1943,\N,88,"Drama,War",Margo,1917,1985,"actress,soundtrack,archive_footage","tt0029162,tt0151573,tt0035669,tt0031656",26
tt0035670,2.0,nm0278740,movie,Bell-Bottom George,0.0,\N,97,movie,Bell-Bottom George,Bell-Bottom George,0,1944,\N,97,"Comedy,War",Anne Firth,1918,1961,actress,"tt0040761,tt0034734,tt0035670,tt1865415",26
tt0035671,7.0,nm0382452,movie,The Bells Go Down,0.0,\N,90,movie,Far into the Night,The Bells Go Down,0,1943,\N,90,"Drama,War",Philippa Hiatt,1918,2016,actress,"tt0035962,tt4531426,tt2018152,tt0048964",25
tt0035675,1.0,nm0000840,movie,Best Foot Forward,0.0,\N,94,movie,Best Foot Forward,Best Foot Forward,0,1943,\N,94,"Comedy,Musical",Lucille Ball,1911,1989,"producer,actress,production_manager","tt0043208,tt0055686,tt0062570,tt0047191",32
tt0035676,3.0,nm0588852,movie,Beyond the Last Frontier,0.0,\N,60,movie,Beyond the Last Frontier,Beyond the Last Frontier,0,1943,\N,60,"Drama,Western",Lorraine Miller,1922,1978,"actress,soundtrack,archive_footage","tt0038298,tt0037552,tt0035676,tt0037720",21
tt0035677,3.0,nm0372610,movie,Black Hills Express,0.0,\N,56,movie,Black Hills Express,Black Hills Express,0,1943,\N,56,Western,Ariel Heath,1922,1973,actress,"tt0035677,tt0037033,tt0035714,tt0036092",21
tt0035678,4.0,nm0278035,movie,Black Market Rustlers,0.0,\N,58,movie,Black Market Rustlers,Black Market Rustlers,0,1943,\N,58,Western,Evelyn Finley,1916,1989,"stunts,actress","tt0090022,tt0036862,tt0035760,tt0035678",27
tt0035679,2.0,nm0571085,movie,The Black Raven,0.0,\N,61,movie,The Black Raven,The Black Raven,0,1943,\N,61,"Horror,Mystery",Wanda McKay,1915,1996,"actress,archive_footage","tt0040500,tt0035791,tt0037084,tt0037786",28
tt0035681,10.0,nm0033692,movie,Blazing Guns,0.0,\N,54,movie,Blazing Guns,Blazing Guns,0,1943,\N,54,"Drama,Western",Cay Forester,1921,2005,"actress,writer,soundtrack","tt0042369,tt0054817,tt0040210,tt0068617",22
tt0035685,1.0,nm0815561,movie,La boda de Quinita Flores,0.0,\N,72,movie,La boda de Quinita Flores,La boda de Quinita Flores,0,1943,\N,72,Comedy,Luchy Soto,1919,1970,actress,"tt0031609,tt0415421,tt0447779,tt0035876",24
tt0035686,1.0,nm0826789,movie,Uchitelnitsa Kartashova,0.0,\N,54,movie,Uchitelnitsa Kartashova,Uchitelnitsa Kartashova,0,1943,\N,54,Drama,Galina Stepanova,1911,2006,actress,"tt0050634,tt0035686,tt1274267,tt0045301",32
tt0035688,1.0,nm0440358,movie,Boldog idök,0.0,\N,91,movie,Boldog idök,Boldog idök,0,1943,\N,91,\N,Katalin Karády,1910,1990,"actress,soundtrack,archive_footage","tt0033570,tt0036130,tt0032446,tt0035410",33
tt0035689,3.0,nm0794297,movie,Bombardier,0.0,\N,99,movie,Bombardier,Bombardier,0,1943,\N,99,"Drama,War",Anne Shirley,1918,1993,"actress,soundtrack,archive_footage","tt0037101,tt0033532,tt0029608,tt0021074",25
tt0035690,2.0,nm0030246,movie,Bomber's Moon,0.0,\N,67,movie,Bomber's Moon,Bomber's Moon,0,1943,\N,67,"Drama,War",Annabella,1907,1996,"actress,soundtrack,archive_footage","tt0022150,tt0036449,tt0038279,tt0134075",36
tt0035691,4.0,nm0570731,movie,Border Buckaroos,0.0,\N,60,movie,Border Buckaroos,Border Buckaroos,0,1943,\N,60,"Drama,Music,Western",Christine McIntyre,1911,1984,"actress,soundtrack,archive_footage","tt0047460,tt0039142,tt0030653,tt0045583",32
tt0035692,5.0,nm0236873,movie,Border Patrol,0.0,\N,65,movie,Border Patrol,Border Patrol,0,1943,\N,65,"Drama,Western",Claudia Drake,1918,1997,"actress,soundtrack,archive_footage","tt0037638,tt0036791,tt0038514,tt0037858",25
tt0035693,3.0,nm0420331,movie,Bordertown Gun Fighters,0.0,\N,56,movie,Bordertown Gun Fighters,Bordertown Gun Fighters,0,1943,\N,56,"Drama,Western",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",20
tt0035694,2.0,nm0723422,movie,The Boss of Big Town,0.0,\N,62,movie,The Boss of Big Town,The Boss of Big Town,0,1942,\N,62,"Crime,Drama,Mystery",Florence Rice,1907,1974,"actress,soundtrack,archive_footage","tt0030120,tt0033402,tt0035378,tt0033426",35
tt0035696,1.0,nm0738780,movie,La boîte aux rêves,0.0,\N,100,movie,Box of Dreams,La boîte aux rêves,0,1945,\N,100,"Comedy,Drama",Viviane Romance,1912,1991,"actress,producer,writer","tt0038824,tt0191993,tt0207295,tt0165378",33
tt0035698,2.0,nm0391725,movie,Det brændende Spørgsmaal,0.0,\N,93,movie,The Burning Question,Det brændende Spørgsmaal,0,1943,\N,93,"Crime,Drama",Grethe Holmer,1924,2004,actress,"tt0077695,tt0249643,tt0128007,tt0113030",19
tt0035699,1.0,nm0511798,movie,Brödernas kvinna,0.0,\N,104,movie,The Brothers' Woman,Brödernas kvinna,0,1943,\N,104,Drama,Viveca Lindfors,1920,1995,"actress,director,writer","tt0083767,tt0111282,tt0040076,tt0070903",23
tt0035700,2.0,nm0943553,movie,Buckskin Frontier,0.0,\N,65,movie,Buckskin Frontier,Buckskin Frontier,0,1943,\N,65,Western,Jane Wyatt,1910,2006,"actress,soundtrack,archive_footage","tt0092007,tt0046600,tt0040695,tt0029162",33
tt0035701,4.0,nm0242004,movie,Bullets and Saddles,0.0,\N,54,movie,Bullets and Saddles,Bullets and Saddles,0,1943,\N,54,"Drama,Western",Julie Duncan,1919,1986,actress,"tt0158267,tt0033526,tt0035762,tt0035701",24
tt0035703,1.0,nm0914083,movie,Cabin in the Sky,0.0,\N,98.0,movie,Cabin in the Sky,Cabin in the Sky,0,1943,\N,98,"Comedy,Drama,Fantasy",Ethel Waters,1896,1977,"actress,soundtrack,archive_footage","tt0035703,tt0041746,tt0044896,tt0034565",47
tt0035704,3.0,nm0482067,movie,Café de París,0.0,\N,98.0,movie,Café de París,Café de París,0,1943,\N,98,Comedy,Julia Lajos,1895,1963,"actress,archive_footage","tt0037387,tt0042406,tt0041803,tt0038433",48
tt0035706,2.0,nm0605685,movie,Calling Dr. Death,0.0,\N,63.0,movie,Calling Dr. Death,Calling Dr. Death,0,1943,\N,63,"Film-Noir,Horror,Mystery",Patricia Morison,1915,2018,"actress,soundtrack,archive_footage","tt0036377,tt0038494,tt0035706,tt0036005",28
tt0035707,3.0,nm0420331,movie,Calling Wild Bill Elliott,0.0,\N,55.0,movie,Calling Wild Bill Elliott,Calling Wild Bill Elliott,0,1943,\N,55,"Drama,Western",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",20
tt0035708,1.0,nm0739116,movie,El camino del amor,0.0,\N,86.0,movie,El camino del amor,El camino del amor,0,1943,\N,86,\N,Alicia Romay,1919,\N,actress,"tt0035708,tt0034441,tt0039675,tt0048394",24
tt0035709,1.0,nm0095950,movie,Campo de' fiori,0.0,\N,95.0,movie,The Peddler and the Lady,Campo de' fiori,0,1943,\N,95,"Comedy,Drama",Caterina Boratto,1915,2010,"actress,archive_footage","tt0056801,tt0073650,tt0064137,tt0035709",28
tt0035710,2.0,nm0832561,movie,Campus Rhythm,0.0,\N,63.0,movie,Campus Rhythm,Campus Rhythm,0,1943,\N,63,"Comedy,Music,Romance",Gale Storm,1922,2009,"actress,soundtrack,archive_footage","tt0042242,tt0039502,tt0048863,tt0036198",21
tt0035711,3.0,nm0847911,movie,Canyon City,0.0,\N,57.0,movie,Canyon City,Canyon City,0,1943,\N,57,Western,Helen Talbot,1924,2010,"actress,archive_footage","tt0037694,tt0038185,tt0037616,tt0210814",19
tt0035712,2.0,nm0044673,movie,Il cappello da prete,0.0,\N,90.0,movie,Il cappello da prete,Il cappello da prete,0,1944,\N,90,Crime,Lída Baarová,1914,2000,"actress,soundtrack,archive_footage","tt0028878,tt0166302,tt0148362,tt0166168",30
tt0035713,2.0,nm0030166,movie,Captive Wild Woman,0.0,\N,61.0,movie,Captive Wild Woman,Captive Wild Woman,0,1943,\N,61,"Horror,Sci-Fi",Evelyn Ankers,1918,1985,"actress,soundtrack,archive_footage","tt0034398,tt0038864,tt0034786,tt0035713",25
tt0035714,1.0,nm0486387,movie,Career Girl,0.0,\N,69.0,movie,Career Girl,Career Girl,0,1944,\N,69,Musical,Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",31
tt0035716,1.0,nm0592109,movie,La carne e l'anima,0.0,\N,83.0,movie,La carne e l'anima,La carne e l'anima,0,1945,\N,83,\N,Isa Miranda,1905,1982,"actress,soundtrack,archive_footage","tt0040137,tt0063599,tt0031445,tt0035021",40
tt0035717,2.0,nm0581218,movie,Carson City Cyclone,0.0,\N,55.0,movie,Carson City Cyclone,Carson City Cyclone,0,1943,\N,55,Western,Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",24
tt0035718,2.0,nm0211569,movie,La casa de la lluvia,0.0,\N,88.0,movie,La casa de la lluvia,La casa de la lluvia,0,1943,\N,88,Drama,Blanca de Silos,1914,2002,actress,"tt0039609,tt0035721,tt0035597,tt0036240",29
tt0035719,1.0,nm0320221,movie,La casa senza tempo,0.0,\N,85.0,movie,La casa senza tempo,La casa senza tempo,0,1945,\N,85,Mystery,Vivi Gioi,1914,1975,actress,"tt0039233,tt0027922,tt0056378,tt0034616",31
tt0035721,1.0,nm0211569,movie,Castillo de naipes,0.0,\N,92.0,movie,Castillo de naipes,Castillo de naipes,0,1943,\N,92,Comedy,Blanca de Silos,1914,2002,actress,"tt0039609,tt0035721,tt0035597,tt0036240",29
tt0035723,3.0,nm0321657,movie,Cattle Stampede,0.0,\N,58.0,movie,Cattle Stampede,Cattle Stampede,0,1943,\N,58,"Drama,Western",Frances Gladwin,1920,1965,"actress,archive_footage","tt0035723,tt0037375,tt0038113,tt0036842",23
tt0035726,3.0,nm0060931,movie,The Chance of a Lifetime,0.0,\N,65.0,movie,The Chance of a Lifetime,The Chance of a Lifetime,0,1943,\N,65,"Adventure,Comedy,Crime",Jeanne Bates,1918,2007,"actress,archive_footage","tt0166924,tt0074486,tt0099423,tt0038731",25
tt0035727,2.0,nm0001333,movie,Hit Parade of 1943,0.0,\N,82.0,movie,Hit Parade of 1943,Hit Parade of 1943,0,1943,\N,82,"Music,Romance",Susan Hayward,1917,1975,"actress,soundtrack,archive_footage","tt0045333,tt0051758,tt0048191,tt0041672",26
tt0035728,2.0,nm0134411,movie,Chatterbox,0.0,\N,77.0,movie,Chatterbox,Chatterbox,0,1943,\N,77,Comedy,Judy Canova,1913,1983,"actress,soundtrack,archive_footage","tt0034193,tt0037028,tt0034074,tt0035474",30
tt0035729,2.0,nm0826479,movie,Chetniks,0.0,\N,73.0,movie,The Fighting Guerrillas,Chetniks,0,1943,\N,73,"Action,Drama,War",Anna Sten,1908,1993,"actress,miscellaneous,soundtrack","tt0017809,tt0025555,tt0025964,tt0021681",35
tt0035730,4.0,nm0392450,movie,Cheyenne Roundup,0.0,\N,59.0,movie,Cheyenne Roundup,Cheyenne Roundup,0,1943,\N,59,Western,Jennifer Holt,1920,1997,"actress,soundtrack,archive_footage","tt0039227,tt0039380,tt0037940,tt0037757",23
tt0035731,1.0,nm0379805,movie,Una chica de opereta,0.0,\N,82.0,movie,Una chica de opereta,Una chica de opereta,0,1944,\N,82,Comedy,Josita Hernán,1914,1999,actress,"tt0032040,tt0035732,tt0023205,tt0035731",30
tt0035732,1.0,nm0379805,movie,La chica del gato,0.0,\N,80.0,movie,La chica del gato,La chica del gato,0,1943,\N,80,Comedy,Josita Hernán,1914,1999,actress,"tt0032040,tt0035732,tt0023205,tt0035731",29
tt0035735,1.0,nm0949835,movie,China,0.0,\N,79.0,movie,China,China,0,1943,\N,79,"Drama,War",Loretta Young,1913,2000,"actress,producer,soundtrack","tt0038991,tt0039370,tt0024334,tt0032397",30
tt0035736,1.0,nm0299661,movie,China poblana,0.0,\N,92.0,movie,China poblana,China poblana,0,1944,\N,92,Drama,María Félix,1914,2002,"actress,producer,soundtrack","tt0038510,tt0039793,tt0059858,tt0046998",30
tt0035737,1.0,nm0719233,movie,Le ciel est à vous,0.0,\N,105.0,movie,The Woman Who Dared,Le ciel est à vous,0,1944,\N,105,Drama,Madeleine Renaud,1900,1994,"actress,soundtrack,archive_footage","tt0034093,tt0056197,tt0027730,tt0024310",44
tt0035738,2.0,nm0912846,movie,Cinderella Swings It,0.0,\N,69.0,movie,Cinderella Swings It,Cinderella Swings It,0,1943,\N,69,"Comedy,Drama,Musical",Gloria Warren,1926,2021,"actress,soundtrack,archive_footage","tt0035738,tt0039181,tt0038449,tt0038485",17
tt0035739,3.0,nm0138413,movie,Circo equestre Za-bum,0.0,\N,85.0,movie,Circo equestre Za-bum,Circo equestre Za-bum,0,1944,\N,85,"Adventure,Comedy,Romance",Vera Carmi,1914,1969,"actress,archive_footage","tt0035739,tt0034750,tt0034956,tt0035870",30
tt0035740,1.0,nm0001105,movie,City Without Men,0.0,\N,75.0,movie,City Without Men,City Without Men,0,1943,\N,75,"Crime,Drama,Film-Noir",Linda Darnell,1923,1965,"actress,soundtrack,archive_footage","tt0037691,tt0032762,tt0042792,tt0041587",20
tt0035741,5.0,nm0911362,movie,Clancy Street Boys,0.0,\N,66.0,movie,Clancy Street Boys,Clancy Street Boys,0,1943,\N,66,Comedy,Amelita Ward,1923,1987,"actress,miscellaneous","tt0037261,tt0037837,tt0036864,tt0038248",20
tt0035742,1.0,nm0570192,movie,Claudia,0.0,\N,91.0,movie,Claudia,Claudia,0,1943,\N,91,"Comedy,Drama,Romance",Dorothy McGuire,1916,2001,"actress,soundtrack,archive_footage","tt0039416,tt0050798,tt0053320,tt0054357",27
tt0035744,4.0,nm0792597,movie,Colt Comrades,0.0,\N,67.0,movie,Colt Comrades,Colt Comrades,0,1943,\N,67,"Drama,Western",Teddi Sherman,1921,2019,"writer,actress","tt0040370,tt0051311,tt0055698,tt0061277",22
tt0035746,2.0,nm0496819,movie,Commandos Strike at Dawn,0.0,\N,98.0,movie,Commandos Strike at Dawn,Commandos Strike at Dawn,0,1942,\N,98,"Drama,History,War",Anna Lee,1913,2004,"actress,soundtrack,archive_footage","tt0059742,tt0056687,tt0056758,tt0033729",29
tt0035749,1.0,nm0002107,movie,Coney Island,0.0,\N,96.0,movie,Coney Island,Coney Island,0,1943,\N,96,Comedy,Betty Grable,1916,1973,"actress,soundtrack,archive_footage","tt0045891,tt0034405,tt0033740,tt0043370",27
tt0035751,2.0,nm0000021,movie,The Constant Nymph,0.0,\N,112.0,movie,The Constant Nymph,The Constant Nymph,0,1943,\N,112,"Drama,Music,Mystery",Joan Fontaine,1917,2013,"actress,producer,soundtrack","tt0034248,tt0032976,tt0035751,tt0036969",26
tt0035752,2.0,nm0019030,movie,"Le comte de Monte Cristo, 1ère époque: Edmond Dantès",0.0,\N,90.0,movie,The Count of Monte Cristo,"Le comte de Monte Cristo, 1ère époque: Edmond Dantès",0,1943,\N,90,"Adventure,Drama",Michèle Alfa,1911,1987,"actress,soundtrack,archive_footage","tt0035752,tt1104767,tt0195205,tt0189236",32
tt0035753,2.0,nm0496185,movie,Le corbeau,0.0,\N,92.0,movie,The Raven,Le corbeau,0,1943,\N,92,"Crime,Drama,Mystery",Ginette Leclerc,1912,1992,"actress,soundtrack,archive_footage","tt0160589,tt0030127,tt0042704,tt0028905",31
tt0035755,2.0,nm0484748,movie,Corregidor,0.0,\N,73.0,movie,Corregidor,Corregidor,0,1943,\N,73,Drama,Elissa Landi,1904,1948,"actress,soundtrack","tt0023470,tt0025004,tt0027260,tt0024159",39
tt0035756,2.0,nm0357303,movie,Kursi el iteraf,0.0,\N,119.0,movie,Confession Chair,Kursi el iteraf,0,1949,\N,119,"Crime,Drama,History",Faten Hamamah,1931,2015,"actress,producer,writer","tt0462705,tt0462662,tt0462687,tt0372777",18
tt0035757,3.0,nm0707048,movie,Corvette K-225,0.0,\N,98.0,movie,Corvette K-225,Corvette K-225,0,1943,\N,98,"Action,Drama,Romance",Ella Raines,1920,1988,"actress,soundtrack,archive_footage","tt0036260,tt0041503,tt0036891,tt0037330",23
tt0035758,3.0,nm0832561,movie,Cosmo Jones in the Crime Smasher,0.0,\N,62.0,movie,Cosmo Jones in the Crime Smasher,Cosmo Jones in the Crime Smasher,0,1943,\N,62,"Comedy,Crime,Mystery",Gale Storm,1922,2009,"actress,soundtrack,archive_footage","tt0042242,tt0039502,tt0048863,tt0036198",21
tt0035759,2.0,nm0559242,movie,O Costa do Castelo,0.0,\N,135.0,movie,O Costa do Castelo,O Costa do Castelo,0,1943,\N,135,"Comedy,Romance",Maria Matos,1886,1952,actress,"tt0037068,tt0035759,tt0041658,tt0026900",57
tt0035760,4.0,nm0278035,movie,Cowboy Commandos,0.0,\N,55.0,movie,Cowboy Commandos,Cowboy Commandos,0,1943,\N,55,Western,Evelyn Finley,1916,1989,"stunts,actress","tt0090022,tt0036862,tt0035760,tt0035678",27
tt0035761,1.0,nm0486387,movie,Cowboy in Manhattan,0.0,\N,56.0,movie,Cowboy in Manhattan,Cowboy in Manhattan,0,1943,\N,56,"Action,Comedy,Music",Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",30
tt0035762,3.0,nm0242004,movie,Cowboy in the Clouds,0.0,\N,54.0,movie,Cowboy in the Clouds,Cowboy in the Clouds,0,1943,\N,54,"Drama,Western",Julie Duncan,1919,1986,actress,"tt0158267,tt0033526,tt0035762,tt0035701",24
tt0035763,2.0,nm0000879,movie,Crash Dive,0.0,\N,106.0,movie,Crash Dive,Crash Dive,0,1943,\N,106,"Drama,Romance,War",Anne Baxter,1923,1985,"actress,soundtrack,archive_footage","tt0042192,tt0049833,tt0035015,tt0038873",20
tt0035764,3.0,nm0197837,movie,Crazy House,0.0,\N,80.0,movie,Crazy House,Crazy House,0,1943,\N,80,Comedy,Cass Daley,1915,1975,"actress,soundtrack,archive_footage","tt0035379,tt0047400,tt0039544,tt0034736",28
tt0035766,3.0,nm0512267,movie,Crime Doctor,0.0,\N,66.0,movie,Crime Doctor,Crime Doctor,0,1943,\N,66,"Crime,Mystery,Thriller",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",33
tt0035767,2.0,nm0581218,movie,Crime Doctor's Strangest Case,0.0,\N,68.0,movie,The Crime Doctor's Strangest Case,Crime Doctor's Strangest Case,0,1943,\N,68,"Crime,Drama,Mystery",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",24
tt0035768,1.0,nm0763396,movie,Cristina Guzmán,0.0,\N,106.0,movie,Cristina Guzmán,Cristina Guzmán,0,1943,\N,106,Comedy,Marta Santaolalla,1922,2019,"actress,music_department","tt0035768,tt0035601,tt0037432,tt0037473",21
tt0035770,1.0,nm0837925,movie,Cry 'Havoc',0.0,\N,97.0,movie,Cry 'Havoc',Cry 'Havoc',0,1943,\N,97,"Drama,War",Margaret Sullavan,1909,1960,"actress,soundtrack,archive_footage","tt0033045,tt0030865,tt0030744,tt0028029",34
tt0035771,2.0,nm0002104,movie,The Crystal Ball,0.0,\N,81.0,movie,The Crystal Ball,The Crystal Ball,0,1943,\N,81,"Comedy,Mystery,Romance",Paulette Goddard,1910,1990,"actress,producer,soundtrack","tt0032520,tt0027977,tt0033722,tt0037849",33
tt0035772,2.0,nm0954035,movie,Cuando habla el corazón,0.0,\N,95.0,movie,Cuando habla el corazón,Cuando habla el corazón,0,1943,\N,95,"Drama,Music,Western",María Luisa Zea,1910,2002,"actress,archive_footage","tt0036722,tt0027803,tt0220372,tt0220668",33
tt0035776,1.0,nm0495136,movie,Damals,0.0,\N,94.0,movie,Damals,Damals,0,1943,\N,94,"Crime,Drama",Zarah Leander,1907,1981,"actress,music_department,composer","tt0032587,tt0034380,tt0029437,tt0034815",36
tt0035777,3.0,nm0551221,movie,The Dancing Masters,0.0,\N,63,movie,The Dancing Masters,The Dancing Masters,0,1943,\N,63,"Comedy,Romance",Trudy Marshall,1920,2004,"actress,soundtrack","tt0038492,tt0035777,tt0039906,tt0036998",23
tt0035778,1.0,nm0446763,movie,Danger! Women at Work,0.0,\N,59,movie,Danger! Women at Work,Danger! Women at Work,0,1943,\N,59,Comedy,Patsy Kelly,1910,1981,"actress,soundtrack,archive_footage","tt0063522,tt0029318,tt0030442,tt0076054",33
tt0035779,2.0,nm0450810,movie,Dangerous Blondes,0.0,\N,81,movie,Dangerous Blondes,Dangerous Blondes,0,1943,\N,81,"Comedy,Crime,Drama",Evelyn Keyes,1916,2008,"actress,soundtrack,archive_footage","tt0048605,tt0043938,tt0041663,tt0031381",27
tt0035780,2.0,nm0017731,movie,Daredevils of the West,0.0,\N,196,movie,Daredevils of the West,Daredevils of the West,0,1943,\N,196,Western,Kay Aldridge,1917,1995,"actress,archive_footage","tt0032410,tt0035181,tt0031418,tt0037985",26
tt0035781,3.0,nm0152460,movie,The Daring Young Man,0.0,\N,73,movie,The Daring Young Man,The Daring Young Man,0,1942,\N,73,"Comedy,Romance,War",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",24
tt0035782,2.0,nm0581218,movie,Days of Old Cheyenne,0.0,\N,56,movie,Days of Old Cheyenne,Days of Old Cheyenne,0,1943,\N,56,"Drama,Western",Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",24
tt0035783,2.0,nm0581218,movie,Dead Man's Gulch,0.0,\N,55,movie,Dead Man's Gulch,Dead Man's Gulch,0,1943,\N,55,Western,Lynn Merrick,1919,2007,"actress,soundtrack,archive_footage","tt0038447,tt0040457,tt0034629,tt0035377",24
tt0035784,3.0,nm0137638,movie,Dead Men Walk,0.0,\N,64,movie,Dead Men Walk,Dead Men Walk,0,1943,\N,64,"Drama,Horror",Mary Carlisle,1914,2018,"actress,soundtrack,archive_footage","tt0024635,tt0025883,tt0030875,tt0027845",29
tt0035785,1.0,nm0516994,movie,Dear Octopus,0.0,\N,86,movie,Dear Octopus,Dear Octopus,0,1943,\N,86,"Comedy,Drama",Margaret Lockwood,1916,1990,"actress,writer,soundtrack","tt0030341,tt0050233,tt0032842,tt0039509",27
tt0035786,3.0,nm0565429,movie,Death Rides the Plains,0.0,\N,53,movie,Death Rides the Plains,Death Rides the Plains,0,1943,\N,53,Western,Patti McCarty,1921,1985,"actress,archive_footage","tt0036844,tt0038818,tt0035875,tt0036847",22
tt0035787,3.0,nm0420331,movie,Death Valley Manhunt,0.0,\N,55,movie,Death Valley Manhunt,Death Valley Manhunt,0,1943,\N,55,"Drama,Western",Anne Jeffreys,1923,2017,"actress,soundtrack,archive_footage","tt0039772,tt0037642,tt0037644,tt0038478",20
tt0035788,5.0,nm0107587,movie,Death Valley Rangers,0.0,\N,59,movie,Death Valley Rangers,Death Valley Rangers,0,1943,\N,59,"Drama,Western",Linda Brent,1919,1994,actress,"tt0037005,tt0035788,tt0034505,tt0034432",24
tt0035791,2.0,nm0662335,movie,The Deerslayer,0.0,\N,67,movie,The Deerslayer,The Deerslayer,0,1943,\N,67,"Action,Adventure,Drama",Jean Parker,1915,2005,"actress,soundtrack,archive_footage","tt0024264,tt0042531,tt0035453,tt0036653",28
tt0035792,1.0,nm0729153,movie,Deliciosamente tontos,0.0,\N,86,movie,Deliciosamente tontos,Deliciosamente tontos,0,1943,\N,86,"Comedy,Romance",Amparo Rivelles,1925,2013,"actress,soundtrack,archive_footage","tt0039401,tt0039371,tt0095115,tt0091181",18
tt0035793,2.0,nm0240178,movie,The Demi-Paradise,0.0,\N,114,movie,Adventure for Two,The Demi-Paradise,0,1943,\N,114,"Comedy,Drama,Romance",Penelope Dudley-Ward,1914,1982,actress,"tt0032313,tt0027989,tt0033868,tt0036793",29
tt0035795,2.0,nm0446715,movie,Tarzan's Desert Mystery,0.0,\N,70,movie,Tarzan's Desert Mystery,Tarzan's Desert Mystery,0,1943,\N,70,"Adventure,Mystery,War",Nancy Kelly,1921,1995,"actress,soundtrack,archive_footage","tt0048977,tt0031507,tt0035795,tt0032873",22
tt0035797,3.0,nm0664132,movie,Desiderio,0.0,\N,77,movie,Desire,Desiderio,0,1946,\N,77,Drama,Elli Parvo,1914,2010,actress,"tt0031660,tt0045499,tt0045103,tt0039255",32
tt0035798,2.0,nm0872456,movie,The Desperadoes,0.0,\N,87,movie,The Desperadoes,The Desperadoes,0,1943,\N,87,Western,Claire Trevor,1910,2000,"actress,soundtrack,archive_footage","tt0040506,tt0031971,tt0037101,tt0028773",33
tt0035799,10.0,nm0256207,movie,Destination Tokyo,0.0,\N,135,movie,Destination Tokyo,Destination Tokyo,0,1943,\N,135,"Adventure,War",Faye Emerson,1917,1983,"actress,soundtrack,archive_footage","tt0036641,tt0037632,tt0037055,tt0034959",26
tt0035800,3.0,nm0152460,movie,Destroyer,0.0,\N,99,movie,Destroyer,Destroyer,0,1943,\N,99,"Drama,Thriller,War",Marguerite Chapman,1918,1999,"actress,soundtrack,archive_footage","tt0048605,tt0040245,tt0035032,tt0053593",25
tt0035801,1.0,nm0862727,movie,Det brinner en eld,0.0,\N,100,movie,There Burns a Fire,Det brinner en eld,0,1943,\N,100,"Drama,War",Inga Tidblad,1901,1975,"actress,archive_footage","tt0070540,tt0027796,tt0035801,tt0022098",42
tt0035802,5.0,nm0035251,movie,Det spökar - det spökar...,0.0,\N,82,movie,Det spökar - det spökar...,Det spökar - det spökar...,0,1943,\N,82,Comedy,Birgitta Arman,1921,2007,actress,"tt0036116,tt0036086,tt0038734,tt0037544",22
tt0035804,4.0,nm0565429,movie,Devil Riders,0.0,\N,56,movie,Devil Riders,Devil Riders,0,1943,\N,56,Western,Patti McCarty,1921,1985,"actress,archive_footage","tt0036844,tt0038818,tt0035875,tt0036847",22
tt0035806,2.0,nm0135302,movie,Il diavolo va in collegio,0.0,\N,83,movie,Il diavolo va in collegio,Il diavolo va in collegio,0,1944,\N,83,Comedy,Anna Capodaglio,1879,1961,actress,"tt0034194,tt0030285,tt0030275,tt0037169",65
tt0035807,1.0,nm0657992,movie,Distinto amanecer,0.0,\N,108,movie,Another Dawn,Distinto amanecer,0,1943,\N,108,"Drama,Romance,Thriller",Andrea Palma,1903,1987,"actress,miscellaneous,archive_footage","tt0025524,tt0131989,tt0282101,tt0035807",40
tt0035809,1.0,nm0144565,movie,Divorciadas,0.0,\N,\N,movie,Divorciadas,Divorciadas,0,1943,\N,\N,"Drama,Romance",Blanca de Castejón,1906,1969,"actress,costume_department,writer","tt0046961,tt13194068,tt0035243,tt0035809",37
tt0035810,2.0,nm0483787,movie,Dixie,0.0,\N,89,movie,Dixie,Dixie,0,1943,\N,89,"Comedy,Musical",Dorothy Lamour,1914,1996,"actress,soundtrack,archive_footage","tt0092796,tt0032993,tt0057007,tt0039645",29
tt0035811,1.0,nm0028749,movie,Dixie Dugan,0.0,\N,63,movie,Dixie Dugan,Dixie Dugan,0,1943,\N,63,Comedy,Lois Andrews,1924,1968,"actress,soundtrack","tt0035811,tt0042389,tt0043795,tt0036846",19
