tconst,ordering,nconst,titleType_x,originalTitle_x,isAdult_x,endYear_x,runtimeMinutes_x,titleType_y,primaryTitle,originalTitle_y,isAdult_y,startYear,endYear_y,runtimeMinutes_y,genres,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,age
tt0034165,2.0,nm0285864,movie,Secrets of the Lone Wolf,0.0,\N,66,movie,Secrets of the Lone Wolf,Secrets of the Lone Wolf,0,1941,\N,66,"Crime,Mystery,Romance",Ruth Ford,1911,2009,"actress,writer,archive_footage","tt0038258,tt0030881,tt0370179,tt0037465",30
tt0034173,1.0,nm0408586,movie,Shadows on the Stairs,0.0,\N,64,movie,Shadows on the Stairs,Shadows on the Stairs,0,1941,\N,64,"Crime,Drama,Film-Noir",Frieda Inescort,1901,1976,"actress,archive_footage","tt0037219,tt0032943,tt0028679,tt0028579",40
tt0034175,1.0,nm0000074,movie,The Shanghai Gesture,0.0,\N,95,movie,The Shanghai Gesture,The Shanghai Gesture,0,1941,\N,95,"Crime,Drama,Film-Noir",Gene Tierney,1920,1991,"actress,soundtrack,archive_footage","tt0037008,tt0039420,tt0035979,tt0037865",21
tt0034188,2.0,nm0103242,movie,Sign of the Wolf,0.0,\N,69,movie,Sign of the Wolf,Sign of the Wolf,0,1941,\N,69,"Adventure,Crime,Drama",Grace Bradley,1913,2010,"actress,soundtrack,archive_footage","tt0029744,tt0032634,tt0025707,tt0029057",28
tt0034199,2.0,nm0054609,movie,Sleepers West,0.0,\N,74,movie,Sleepers West,Sleepers West,0,1941,\N,74,"Comedy,Crime,Drama",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",22
tt0034223,4.0,nm0014704,movie,The Spider Returns,0.0,\N,300,movie,The Spider Returns,The Spider Returns,0,1941,\N,300,"Action,Adventure,Crime",Mary Ainslee,1914,1991,"actress,archive_footage","tt0033755,tt0032741,tt0034064,tt0034831",27
tt0034234,2.0,nm0399955,movie,The Stork Pays Off,0.0,\N,68,movie,The Stork Pays Off,The Stork Pays Off,0,1941,\N,68,"Adventure,Comedy,Crime",Rochelle Hudson,1916,1972,"actress,soundtrack,archive_footage","tt0025301,tt0033971,tt0028651,tt0048545",25
tt0034235,2.0,nm0675127,movie,Strange Alibi,0.0,\N,63,movie,Strange Alibi,Strange Alibi,0,1941,\N,63,"Crime,Drama,Film-Noir",Joan Perry,1911,1996,"actress,soundtrack","tt0028782,tt0028013,tt0026186,tt0030793",30
tt0034251,3.0,nm0000879,movie,Swamp Water,0.0,\N,88,movie,Swamp Water,Swamp Water,0,1941,\N,88,"Crime,Drama,Mystery",Anne Baxter,1923,1985,"actress,soundtrack,archive_footage","tt0042192,tt0049833,tt0035015,tt0038873",18
tt0034261,2.0,nm0494335,movie,Take My Life,0.0,\N,70,movie,Take My Life,Take My Life,0,1942,\N,70,"Crime,Drama,War",Jeni Le Gon,1916,2012,"actress,miscellaneous,soundtrack","tt0034465,tt0036027,tt0031245,tt0028566",26
tt0034262,2.0,nm0319582,movie,"Tall, Dark and Handsome",0.0,\N,78,movie,"Tall, Dark and Handsome","Tall, Dark and Handsome",0,1941,\N,78,"Comedy,Crime",Virginia Gilmore,1919,1986,"actress,soundtrack,archive_footage","tt0040237,tt0032648,tt0034507,tt0035426",22
tt0034281,2.0,nm0751426,movie,They Met in Bombay,0.0,\N,92,movie,They Met in Bombay,They Met in Bombay,0,1941,\N,92,"Adventure,Comedy,Crime",Rosalind Russell,1907,1976,"actress,writer,soundtrack","tt0051383,tt0032599,tt0056048,tt0032143",34
tt0034286,1.0,nm0000951,movie,Three Girls About Town,0.0,\N,75,movie,Three Girls About Town,Three Girls About Town,0,1941,\N,75,"Adventure,Comedy,Crime",Joan Blondell,1906,1979,"actress,soundtrack,archive_footage","tt0077631,tt0059037,tt0050307,tt0079672",35
tt0034327,1.0,nm0521937,movie,Two in a Taxi,0.0,\N,63,movie,Two in a Taxi,Two in a Taxi,0,1941,\N,63,"Crime,Drama",Anita Louise,1915,1970,"actress,soundtrack,archive_footage","tt0031580,tt0037698,tt0021465,tt0034021",26
tt0034335,1.0,nm0340644,movie,Under Age,0.0,\N,59,movie,Under Age,Under Age,0,1941,\N,59,"Crime,Drama",Nan Grey,1918,1993,"actress,soundtrack,archive_footage","tt0028373,tt0030037,tt0032635,tt0029172",23
tt0034363,2.0,nm0767415,movie,Virgen de medianoche,0.0,\N,\N,movie,Virgen de medianoche,Virgen de medianoche,0,1942,\N,\N,"Crime,Drama,Thriller",Manolita Saval,1914,2001,"actress,soundtrack","tt0036162,tt0320817,tt0179707,tt0217478",28
tt0034389,3.0,nm0751946,movie,Whistling in the Dark,0.0,\N,78,movie,Whistling in the Dark,Whistling in the Dark,0,1941,\N,78,"Comedy,Crime,Mystery",Ann Rutherford,1917,2012,"actress,soundtrack,archive_footage","tt0031381,tt0031517,tt0034389,tt0035552",24
tt0034431,2.0,nm0872456,movie,The Adventures of Martin Eden,0.0,\N,87,movie,The Adventures of Martin Eden,The Adventures of Martin Eden,0,1942,\N,87,"Action,Adventure,Crime",Claire Trevor,1910,2000,"actress,soundtrack,archive_footage","tt0040506,tt0031971,tt0037101,tt0028773",32
tt0034432,2.0,nm0856074,movie,The Affairs of Jimmy Valentine,0.0,\N,72,movie,The Affairs of Jimmy Valentine,The Affairs of Jimmy Valentine,0,1942,\N,72,"Comedy,Crime,Drama",Ruth Terry,1920,2016,"actress,soundtrack,archive_footage","tt0039841,tt0037109,tt0036266,tt0034432",22
tt0034435,1.0,nm0927607,movie,Afsporet,0.0,\N,102,movie,Derailed,Afsporet,0,1942,\N,102,"Crime,Drama,Film-Noir",Illona Wieselmann,1912,1963,"actress,archive_footage","tt0039007,tt0034435,tt0122036,tt0040376",30
tt0034445,2.0,nm0544711,movie,Alias Boston Blackie,0.0,\N,67,movie,Alias Boston Blackie,Alias Boston Blackie,0,1942,\N,67,"Comedy,Crime,Drama",Adele Mara,1923,2010,"actress,soundtrack,archive_footage","tt0041841,tt0035583,tt0039194,tt0038640",19
tt0034446,1.0,nm0516994,movie,Alibi,0.0,\N,66,movie,Alibi,Alibi,0,1942,\N,66,"Crime,Mystery",Margaret Lockwood,1916,1990,"actress,writer,soundtrack","tt0030341,tt0050233,tt0032842,tt0039509",26
tt0034449,3.0,nm0894524,movie,All Through the Night,0.0,\N,107,movie,All Through the Night,All Through the Night,0,1942,\N,107,"Action,Comedy,Crime",Karen Verne,1918,1967,"actress,miscellaneous,soundtrack","tt0034449,tt0035317,tt0034337,tt0033059",24
tt0034477,1.0,nm0050249,movie,L'assassin a peur la nuit,0.0,\N,100,movie,L'assassin a peur la nuit,L'assassin a peur la nuit,0,1942,\N,100,"Crime,Drama",Mireille Balin,1909,1968,"actress,soundtrack,archive_footage","tt0029453,tt0204285,tt0201615,tt0239907",33
tt0034478,2.0,nm0216177,movie,L'assassin habite... au 21,0.0,\N,84,movie,The Murderer Lives at Number 21,L'assassin habite... au 21,0,1942,\N,84,"Comedy,Crime,Mystery",Suzy Delair,1917,2020,"actress,soundtrack,archive_footage","tt0034478,tt0069747,tt0039739,tt0033523",25
tt0034486,2.0,nm0137638,movie,Baby Face Morgan,0.0,\N,63,movie,Baby Face Morgan,Baby Face Morgan,0,1942,\N,63,"Comedy,Crime,Romance",Mary Carlisle,1914,2018,"actress,soundtrack,archive_footage","tt0024635,tt0025883,tt0030875,tt0027845",28
tt0034500,4.0,nm0115433,movie,Behind the Eight Ball,0.0,\N,60,movie,Behind the Eight Ball,Behind the Eight Ball,0,1942,\N,60,"Comedy,Crime,Musical",Carol Bruce,1919,2007,"actress,soundtrack,archive_footage","tt0093748,tt0080365,tt0034500,tt0034285",23
tt0034513,2.0,nm0543287,movie,The Big Shot,0.0,\N,82,movie,The Big Shot,The Big Shot,0,1942,\N,82,"Crime,Drama,Film-Noir",Irene Manning,1912,2004,"actress,soundtrack,archive_footage","tt0035575,tt0037273,tt0036755,tt0313093",30
tt0034543,1.0,nm0917768,movie,Born to Sing,0.0,\N,82,movie,Born to Sing,Born to Sing,0,1942,\N,82,"Action,Crime,Musical",Virginia Weidler,1927,1968,"actress,soundtrack,archive_footage","tt0032904,tt0032143,tt0035675,tt0034543",15
tt0034545,3.0,nm0941666,movie,Boston Blackie Goes Hollywood,0.0,\N,68,movie,Boston Blackie Goes Hollywood,Boston Blackie Goes Hollywood,0,1942,\N,68,"Comedy,Crime,Drama",Constance Worth,1913,1963,"actress,archive_footage","tt0032209,tt0028715,tt0035913,tt0034545",29
tt0034546,3.0,nm0571085,movie,Bowery at Midnight,0.0,\N,61,movie,Bowery at Midnight,Bowery at Midnight,0,1942,\N,61,"Crime,Thriller",Wanda McKay,1915,1996,"actress,archive_footage","tt0040500,tt0035791,tt0037084,tt0037786",27
tt0034549,3.0,nm0086268,movie,Broadway,0.0,\N,91,movie,Broadway,Broadway,0,1942,\N,91,"Crime,Drama,Music",Janet Blair,1921,2007,"actress,soundtrack,archive_footage","tt0040166,tt0040379,tt0035105,tt0040457",21
tt0034570,2.0,nm0001656,movie,Calling Dr. Gillespie,0.0,\N,84,movie,Calling Dr. Gillespie,Calling Dr. Gillespie,0,1942,\N,84,"Crime,Drama,Thriller",Donna Reed,1921,1986,"actress,soundtrack,archive_footage","tt0038650,tt0045793,tt0051267,tt0049005",21
tt0034598,2.0,nm0485806,movie,City of Silent Men,0.0,\N,64,movie,City of Silent Men,City of Silent Men,0,1942,\N,64,"Crime,Drama,Romance",June Lang,1917,2005,"actress,soundtrack,archive_footage","tt0022753,tt0030430,tt0034087,tt0031328",25
tt0034602,2.0,nm0512267,movie,A Close Call for Ellery Queen,0.0,\N,67,movie,A Close Call for Ellery Queen,A Close Call for Ellery Queen,0,1942,\N,67,"Crime,Mystery,Thriller",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",32
tt0034616,1.0,nm0320221,movie,Cortocircuito,0.0,\N,85,movie,Cortocircuito,Cortocircuito,0,1943,\N,85,"Crime,Mystery,Thriller",Vivi Gioi,1914,1975,actress,"tt0039233,tt0027922,tt0056378,tt0034616",29
tt0034617,3.0,nm0111702,movie,Counter-Espionage,0.0,\N,73,movie,Counter-Espionage,Counter-Espionage,0,1942,\N,73,"Comedy,Crime,Mystery",Hillary Brooke,1914,1999,"actress,archive_footage","tt0049470,tt0037671,tt0038990,tt0041191",28
tt0034621,2.0,nm0271515,movie,Criminal Investigator,0.0,\N,61,movie,Criminal Investigator,Criminal Investigator,0,1942,\N,61,"Crime,Drama,Film-Noir",Edith Fellows,1923,2011,"actress,soundtrack,archive_footage","tt0027293,tt0030373,tt0028092,tt0030369",19
tt0034622,2.0,nm0001443,movie,Crossroads,0.0,\N,83,movie,Crossroads,Crossroads,0,1942,\N,83,"Crime,Drama,Film-Noir",Hedy Lamarr,1914,2000,"actress,producer,miscellaneous","tt0041838,tt0038990,tt0037769,tt0035460",28
tt0034637,2.0,nm0619254,movie,The Dawn Express,0.0,\N,62,movie,The Dawn Express,The Dawn Express,0,1942,\N,62,"Action,Crime,Drama",Anne Nagel,1915,1966,"actress,soundtrack,archive_footage","tt0033879,tt0031394,tt0032559,tt0032258",27
tt0034643,1.0,nm0050249,movie,Dernier atout,0.0,\N,105,movie,The Trump Card,Dernier atout,0,1942,\N,105,"Crime,Drama",Mireille Balin,1909,1968,"actress,soundtrack,archive_footage","tt0029453,tt0204285,tt0201615,tt0239907",33
tt0034645,2.0,nm0512267,movie,A Desperate Chance for Ellery Queen,0.0,\N,70,movie,A Desperate Chance for Ellery Queen,A Desperate Chance for Ellery Queen,0,1942,\N,70,"Comedy,Crime,Drama",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",32
tt0034678,2.0,nm0680482,movie,Dr. Broadway,0.0,\N,68,movie,Dr. Broadway,Dr. Broadway,0,1942,\N,68,"Crime,Drama,Mystery",Jean Phillips,1914,1970,actress,"tt0033954,tt0033337,tt0034678,tt0035442",28
tt0034679,3.0,nm0253906,movie,Dr. Crippen an Bord,0.0,\N,87,movie,Dr. Crippen,Dr. Crippen an Bord,0,1942,\N,87,Crime,Anja Elkoff,1914,1992,actress,"tt0034679,tt0036316,tt0033823",28
tt0034698,2.0,nm0902700,movie,Einmal der liebe Herrgott sein,0.0,\N,93,movie,Einmal der liebe Herrgott sein,Einmal der liebe Herrgott sein,0,1942,\N,93,"Comedy,Crime,Romance",Irene von Meyendorff,1916,2001,"actress,archive_footage","tt0245895,tt0033632,tt0031563,tt0041330",26
tt0034703,2.0,nm0512267,movie,Enemy Agents Meet Ellery Queen,0.0,\N,64,movie,Enemy Agents Meet Ellery Queen,Enemy Agents Meet Ellery Queen,0,1942,\N,64,"Crime,Mystery,Thriller",Margaret Lindsay,1910,1981,"actress,soundtrack,archive_footage","tt0038057,tt0030287,tt0035463,tt0026393",32
tt0034707,2.0,nm0084098,movie,Escape from Crime,0.0,\N,51,movie,Escape from Crime,Escape from Crime,0,1942,\N,51,"Crime,Drama",Julie Bishop,1914,2001,"actress,soundtrack,archive_footage","tt0036218,tt0041963,tt0024894,tt0027376",28
tt0034711,2.0,nm0362267,movie,Eyes in the Night,0.0,\N,80,movie,Eyes in the Night,Eyes in the Night,0,1942,\N,80,"Crime,Mystery",Ann Harding,1902,1981,"actress,soundtrack,archive_footage","tt0024763,tt0029171,tt0020985,tt0025393",40
tt0034716,2.0,nm0054609,movie,The Falcon Takes Over,0.0,\N,65,movie,The Falcon Takes Over,The Falcon Takes Over,0,1942,\N,65,"Comedy,Crime,Mystery",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",23
tt0034717,3.0,nm0709905,movie,The Falcon's Brother,0.0,\N,63,movie,The Falcon's Brother,The Falcon's Brother,0,1942,\N,63,"Crime,Drama,Film-Noir",Jane Randolph,1914,2009,"actress,miscellaneous,archive_footage","tt0034587,tt0040068,tt0034717,tt0035854",28
tt0034732,2.0,nm0206478,movie,Fingers at the Window,0.0,\N,80,movie,Fingers at the Window,Fingers at the Window,0,1942,\N,80,"Crime,Drama,Film-Noir",Laraine Day,1920,2007,"actress,soundtrack,archive_footage","tt0032484,tt0038700,tt0038164,tt0042049",22
tt0034754,2.0,nm0832561,movie,Freckles Comes Home,0.0,\N,63,movie,Freckles Comes Home,Freckles Comes Home,0,1942,\N,63,"Action,Comedy,Crime",Gale Storm,1922,2009,"actress,soundtrack,archive_footage","tt0042242,tt0039502,tt0048863,tt0036198",20
tt0034758,1.0,nm0381154,movie,Frisco Lil,0.0,\N,60,movie,Frisco Lil,Frisco Lil,0,1942,\N,60,"Action,Crime,Drama",Irene Hervey,1909,1998,"actress,soundtrack","tt0067588,tt0035124,tt0064117,tt0025004",33
tt0034764,2.0,nm0392852,movie,Fünftausend Mark Belohnung,0.0,\N,73,movie,Fünftausend Mark Belohnung,Fünftausend Mark Belohnung,0,1942,\N,73,"Crime,Drama",Olly Holzmann,1915,1995,actress,"tt0036519,tt0033049,tt0031338,tt0246605",27
tt0034765,1.0,nm0812726,movie,G.P.U.,0.0,\N,99,movie,G.P.U.,G.P.U.,0,1942,\N,99,"Action,Crime,Drama",Laura Solari,1913,1984,actress,"tt0046250,tt0057460,tt0040937,tt0035000",29
tt0034766,1.0,nm0387556,movie,Gallant Lady,0.0,\N,68,movie,Gallant Lady,Gallant Lady,0,1942,\N,68,"Crime,Drama,Mystery",Rose Hobart,1906,2000,"actress,soundtrack,archive_footage","tt0022835,tt0037611,tt0021074,tt0033747",36
tt0034777,2.0,nm0394244,movie,A Gentleman After Dark,0.0,\N,74,movie,A Gentleman After Dark,A Gentleman After Dark,0,1942,\N,74,"Adventure,Crime,Drama",Miriam Hopkins,1902,1972,"actress,soundtrack,archive_footage","tt0041452,tt0023622,tt0023940,tt0022835",40
tt0034779,2.0,nm0484808,movie,A Gentleman at Heart,0.0,\N,70,movie,A Gentleman at Heart,A Gentleman at Heart,0,1942,\N,70,"Comedy,Crime,Romance",Carole Landis,1919,1948,"actress,writer,soundtrack","tt0033740,tt0038908,tt0034303,tt0034115",23
tt0034798,2.0,nm0000043,movie,The Glass Key,0.0,\N,85,movie,The Glass Key,The Glass Key,0,1942,\N,85,"Crime,Drama,Film-Noir",Veronica Lake,1922,1973,"actress,producer,soundtrack","tt0034240,tt0038369,tt0035432,tt0034881",20
tt0034808,2.0,nm0199335,movie,Grand Central Murder,0.0,\N,73,movie,Grand Central Murder,Grand Central Murder,0,1942,\N,73,"Comedy,Crime,Drama",Patricia Dane,1919,1995,"actress,soundtrack","tt0033774,tt0035356,tt0034808,tt0033832",23
tt0034853,2.0,nm0709905,movie,Highways by Night,0.0,\N,65,movie,Highways by Night,Highways by Night,0,1942,\N,65,"Adventure,Comedy,Crime",Jane Randolph,1914,2009,"actress,miscellaneous,archive_footage","tt0034587,tt0040068,tt0034717,tt0035854",28
tt0034878,2.0,nm0943553,movie,Hurricane Smith,0.0,\N,68,movie,Hurricane Smith,Hurricane Smith,0,1941,\N,68,"Action,Crime,Drama",Jane Wyatt,1910,2006,"actress,soundtrack,archive_footage","tt0092007,tt0046600,tt0040695,tt0029162",31
tt0034883,2.0,nm0084098,movie,I Was Framed,0.0,\N,61,movie,I Was Framed,I Was Framed,0,1942,\N,61,"Action,Adventure,Crime",Julie Bishop,1914,2001,"actress,soundtrack,archive_footage","tt0036218,tt0041963,tt0024894,tt0027376",28
tt0034893,2.0,nm0264499,movie,Les Inconnus dans la Maison,0.0,\N,95,movie,Strangers in the House,Les Inconnus dans la Maison,0,1942,\N,95,"Crime,Drama",Juliette Faber,1919,2008,actress,"tt0154847,tt0042625,tt0038154,tt0045302",23
tt0034898,4.0,nm0910294,movie,Inside the Law,0.0,\N,62,movie,Inside the Law,Inside the Law,0,1942,\N,62,"Comedy,Crime,Drama",Luana Walters,1912,1963,"actress,archive_footage","tt0034613,tt0028241,tt0032420,tt0028589",30
tt0034926,1.0,nm0792130,movie,Juke Girl,0.0,\N,90,movie,Juke Girl,Juke Girl,0,1942,\N,90,"Crime,Drama,Mystery",Ann Sheridan,1915,1967,"actress,producer,soundtrack","tt0034946,tt0033149,tt0039666,tt0037273",27
tt0034931,2.0,nm0915913,movie,Just Off Broadway,0.0,\N,65,movie,Just Off Broadway,Just Off Broadway,0,1942,\N,65,"Action,Comedy,Crime",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",29
tt0034941,2.0,nm0402554,movie,Kid Glove Killer,0.0,\N,74,movie,Kid Glove Killer,Kid Glove Killer,0,1942,\N,74,"Crime,Drama,Film-Noir",Marsha Hunt,1917,2022,"actress,miscellaneous,soundtrack","tt0032943,tt0040474,tt0040723,tt0036120",25
tt0034950,3.0,nm0320221,movie,Harlem,0.0,\N,80,movie,Harlem,Harlem,0,1943,\N,80,"Crime,Drama,Sport",Vivi Gioi,1914,1975,actress,"tt0039233,tt0027922,tt0056378,tt0034616",29
tt0034959,1.0,nm0256207,movie,Lady Gangster,0.0,\N,62,movie,Lady Gangster,Lady Gangster,0,1942,\N,62,"Crime,Drama,Film-Noir",Faye Emerson,1917,1983,"actress,soundtrack,archive_footage","tt0036641,tt0037632,tt0037055,tt0034959",25
tt0034983,2.0,nm0431502,movie,"Little Tokyo, U.S.A.",0.0,\N,64,movie,"Little Tokyo, U.S.A.","Little Tokyo, U.S.A.",0,1942,\N,64,"Action,Crime,Drama",Brenda Joyce,1917,2009,"actress,archive_footage","tt0031835,tt0038151,tt0039011,tt0037989",25
tt0034984,2.0,nm0259134,movie,Livet på en pinne,0.0,\N,96,movie,Livet på en pinne,Livet på en pinne,0,1942,\N,96,"Comedy,Crime",Annalisa Ericson,1913,2011,"actress,soundtrack,archive_footage","tt0041433,tt0037140,tt0039862,tt0051514",29
tt0034988,2.0,nm0572839,movie,London Blackout Murders,0.0,\N,59,movie,London Blackout Murders,London Blackout Murders,0,1943,\N,59,"Crime,Drama,Film-Noir",Mary McLeod,1918,1994,"actress,archive_footage","tt0034988,tt0038126,tt0038545,tt0036596",25
tt0034999,1.0,nm0266242,movie,Lucky Legs,0.0,\N,64,movie,Lucky Legs,Lucky Legs,0,1942,\N,64,"Comedy,Crime,Musical",Jinx Falkenburg,1919,2003,"actress,soundtrack,archive_sound","tt0035339,tt0034999,tt0039008,tt0036100",23
tt0035007,1.0,nm0580916,movie,The Mad Doctor of Market Street,0.0,\N,61,movie,The Mad Doctor of Market Street,The Mad Doctor of Market Street,0,1942,\N,61,"Comedy,Crime,Drama",Una Merkel,1903,1986,"actress,miscellaneous,soundtrack","tt0055277,tt0024034,tt0055489,tt0022111",39
tt0035010,1.0,nm0000909,movie,Madame Spy,0.0,\N,63,movie,Madame Spy,Madame Spy,0,1942,\N,63,"Action,Adventure,Crime",Constance Bennett,1904,1965,"actress,producer,soundtrack","tt0029682,tt0023786,tt0021825,tt0030442",38
tt0035026,3.0,nm0265478,movie,The Man Who Returned to Life,0.0,\N,61,movie,The Man Who Returned to Life,The Man Who Returned to Life,0,1942,\N,61,"Action,Crime,Drama",Lucile Fairbanks,1917,1999,"actress,soundtrack,archive_footage","tt0032499,tt0032297,tt0034236,tt0034948",25
tt0035027,2.0,nm0915913,movie,The Man Who Wouldn't Die,0.0,\N,65,movie,The Man Who Wouldn't Die,The Man Who Wouldn't Die,0,1942,\N,65,"Comedy,Crime,Mystery",Marjorie Weaver,1913,1994,"actress,soundtrack,archive_footage","tt0035027,tt0036878,tt0034931,tt0032788",29
tt0035028,2.0,nm0940199,movie,Man from Headquarters,0.0,\N,64,movie,Man from Headquarters,Man from Headquarters,0,1942,\N,64,"Adventure,Comedy,Crime",Joan Woodbury,1915,1989,"actress,music_department,soundtrack","tt0028891,tt0037556,tt0049833,tt0034985",27
tt0035030,1.0,nm0731376,movie,The Man in the Trunk,0.0,\N,71,movie,The Man in the Trunk,The Man in the Trunk,0,1942,\N,71,"Comedy,Crime",Lynne Roberts,1922,1978,"actress,soundtrack,archive_footage","tt0040539,tt0032279,tt0039707,tt0040561",20
tt0035051,1.0,nm0686032,movie,So's Your Aunt Emma!,0.0,\N,62,movie,So's Your Aunt Emma!,So's Your Aunt Emma!,0,1942,\N,62,"Action,Comedy,Crime",Zasu Pitts,1894,1963,"actress,soundtrack,archive_footage","tt0015881,tt0057193,tt0026955,tt0032847",48
tt0035057,2.0,nm0829362,movie,Men of San Quentin,0.0,\N,80,movie,Men of San Quentin,Men of San Quentin,0,1942,\N,80,"Action,Crime,Drama",Eleanor Stewart,1913,2007,"actress,miscellaneous,archive_footage","tt0029464,tt0030690,tt0034030,tt0033238",29
tt0035069,1.0,nm0871298,movie,The Missing Million,0.0,\N,84,movie,The Missing Million,The Missing Million,0,1942,\N,84,"Crime,Thriller",Linden Travers,1913,2001,"actress,archive_footage","tt0030341,tt0039509,tt0041247,tt0030846",29
tt0035070,2.0,nm0486387,movie,Mississippi Gambler,0.0,\N,60,movie,Mississippi Gambler,Mississippi Gambler,0,1942,\N,60,"Adventure,Crime,Drama",Frances Langford,1913,2005,"actress,music_department,writer","tt0029003,tt0028079,tt0026325,tt0033323",29
tt0035072,1.0,nm0145537,movie,Los misterios de Tánger,0.0,\N,102,movie,Los misterios de Tánger,Los misterios de Tánger,0,1942,\N,102,Crime,Estrellita Castro,1914,1983,"actress,soundtrack,archive_footage","tt0036254,tt0026950,tt0030421,tt0031424",28
tt0035075,8.0,nm0289932,movie,Monsieur La Souris,0.0,\N,90,movie,Midnight in Paris,Monsieur La Souris,0,1942,\N,90,"Crime,Drama,Mystery",Micheline Francey,1919,1969,"actress,archive_footage","tt0046505,tt0160709,tt0046184,tt0030292",23
tt0035082,2.0,nm0526946,movie,Moontide,0.0,\N,94,movie,Moontide,Moontide,0,1942,\N,94,"Crime,Drama,Film-Noir",Ida Lupino,1918,1995,"actress,director,writer","tt0033717,tt0034828,tt0033802,tt0037990",24
tt0035090,2.0,nm0319582,movie,Mr. District Attorney in the Carter Case,0.0,\N,52,movie,Mr. District Attorney in the Carter Case,Mr. District Attorney in the Carter Case,0,1941,\N,52,"Crime,Drama,Film-Noir",Virginia Gilmore,1919,1986,"actress,soundtrack,archive_footage","tt0040237,tt0032648,tt0034507,tt0035426",22
tt0035098,1.0,nm0256207,movie,Murder in the Big House,0.0,\N,59,movie,Murder in the Big House,Murder in the Big House,0,1942,\N,59,"Action,Adventure,Crime",Faye Emerson,1917,1983,"actress,soundtrack,archive_footage","tt0036641,tt0037632,tt0037055,tt0034959",25
tt0035107,2.0,nm0599688,movie,Mystery of Marie Roget,0.0,\N,61,movie,Mystery of Marie Roget,Mystery of Marie Roget,0,1942,\N,61,"Crime,Drama,Film-Noir",Maria Montez,1912,1951,"actress,soundtrack,archive_footage","tt0034465,tt0036716,tt0038134,tt0040794",30
tt0035114,3.0,nm0043672,movie,Nazi Agent,0.0,\N,83,movie,Nazi Agent,Nazi Agent,0,1942,\N,83,"Crime,Drama",Ann Ayars,1918,1995,"actress,soundtrack","tt0034730,tt0044103,tt0035639,tt0033554",24
tt0035117,1.0,nm0540744,movie,Il nemico,0.0,\N,80,movie,Il nemico,Il nemico,0,1943,\N,80,"Crime,Thriller",Evi Maltagliati,1908,1986,actress,"tt0034071,tt0877541,tt0047630,tt0287857",35
tt0035122,1.0,nm0054609,movie,The Night Before the Divorce,0.0,\N,67,movie,The Night Before the Divorce,The Night Before the Divorce,0,1942,\N,67,"Comedy,Crime,Drama",Lynn Bari,1919,1989,"actress,soundtrack,archive_footage","tt0036672,tt0034716,tt0029899,tt0038782",23
tt0035124,4.0,nm0381154,movie,Night Monster,0.0,\N,73,movie,Night Monster,Night Monster,0,1942,\N,73,"Adventure,Crime,Drama",Irene Hervey,1909,1998,"actress,soundtrack","tt0067588,tt0035124,tt0064117,tt0025004",33
tt0035126,2.0,nm0605685,movie,Night in New Orleans,0.0,\N,75,movie,Night in New Orleans,Night in New Orleans,0,1942,\N,75,"Comedy,Crime,Drama",Patricia Morison,1915,2018,"actress,soundtrack,archive_footage","tt0036377,tt0038494,tt0035706,tt0036005",27
tt0035160,1.0,nm0129278,movie,Ossessione,0.0,\N,140,movie,Obsession,Ossessione,0,1943,\N,140,"Crime,Drama,Romance",Clara Calamai,1909,1998,"actress,archive_footage","tt0038288,tt0073582,tt0035160,tt0042904",34
tt0035171,5.0,nm0823550,movie,The Panther's Claw,0.0,\N,70,movie,The Panther's Claw,The Panther's Claw,0,1942,\N,70,"Crime,Mystery",Lynn Starr,1913,2000,"actress,soundtrack","tt0035576,tt0035171,tt0034766,tt0034871",29
tt0035174,2.0,nm0752846,movie,Pardon My Stripes,0.0,\N,64,movie,Pardon My Stripes,Pardon My Stripes,0,1942,\N,64,"Comedy,Crime,Sport",Sheila Ryan,1921,1975,"actress,soundtrack,archive_footage","tt0038459,tt0039580,tt0036379,tt0033676",21
tt0035183,1.0,nm0186700,movie,The Peterville Diamond,0.0,\N,85.0,movie,The Peterville Diamond,The Peterville Diamond,0,1943,\N,85,"Comedy,Crime,Romance",Anne Crawford,1920,1956,"actress,archive_footage","tt0035183,tt0036935,tt0045966,tt0040273",23
tt0035199,1.0,nm0550583,movie,Police Bullets,0.0,\N,61.0,movie,Police Bullets,Police Bullets,0,1942,\N,61,"Action,Crime,Drama",Joan Marsh,1914,2000,"actress,soundtrack,archive_footage","tt0024486,tt0035199,tt0036337,tt0026071",28
tt0035233,2.0,nm0665850,movie,Quiet Please: Murder,0.0,\N,70.0,movie,Quiet Please: Murder,Quiet Please: Murder,0,1942,\N,70,"Crime,Drama,Film-Noir",Gail Patrick,1911,1980,"producer,actress,miscellaneous","tt0028010,tt0029284,tt0029604,tt0039236",31
